InstrumentName, Construction Dust Monitor (B),,
StartTime, 2018-07-01 00:00:00,,
EndTime, 2018-07-31 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
07/28/2018 15:50:28.000000,15.78,38.39,36.19
07/28/2018 15:51:48.000000,22.97,47.5,45.65
07/28/2018 15:53:09.000000,17.44,36.87,33.97
07/28/2018 15:54:27.000000,12.92,42.95,39.61
07/28/2018 15:55:47.000000,24.35,46.83,44.7
07/28/2018 15:57:07.000000,21.49,50.16,45.97
07/28/2018 15:58:29.000000,22.38,47.46,45.08
07/28/2018 15:59:50.000000,28.47,55.29,53.53
07/28/2018 16:01:07.000000,26.97,49.05,44.92
07/28/2018 16:02:28.000000,19.59,41.78,39.12
07/28/2018 16:03:48.000000,16.61,40.45,37.05
07/28/2018 16:05:08.000000,12.95,38.68,36.55
07/28/2018 16:06:28.000000,17.44,38.05,34.36
07/28/2018 16:07:47.000000,27.15,51.54,48.9
07/28/2018 16:09:08.000000,21.33,45.67,43.38
07/28/2018 16:10:28.000000,27.89,54.54,52.86
07/28/2018 16:11:48.000000,32.97,59.51,55.85
07/28/2018 16:13:08.000000,24.54,48.62,45.11
07/28/2018 16:14:28.000000,26.18,53.05,50.89
07/28/2018 16:15:48.000000,18.54,45.78,42.11
07/28/2018 16:17:09.000000,27.41,48.59,45.35
07/28/2018 16:18:28.000000,30.0,56.16,52.74
07/28/2018 16:19:48.000000,23.92,48.32,46.24
07/28/2018 16:21:07.000000,30.64,59.36,56.95
07/28/2018 16:22:28.000000,29.79,51.05,49.28
07/28/2018 16:23:47.000000,26.12,49.54,47.54
07/28/2018 16:25:08.000000,34.47,64.67,60.28
07/28/2018 16:26:28.000000,30.74,50.05,47.68
07/28/2018 16:27:48.000000,13.2,35.17,32.59
07/28/2018 16:29:08.000000,18.08,39.05,38.15
07/28/2018 16:30:29.000000,30.62,53.03,51.59
07/28/2018 16:31:49.000000,15.54,33.08,30.92
07/28/2018 16:33:07.000000,17.08,44.97,42.68
07/28/2018 16:34:27.000000,29.9,61.31,57.23
07/28/2018 16:35:48.000000,25.33,54.05,50.41
07/28/2018 16:37:08.000000,28.72,51.51,47.33
07/28/2018 16:38:27.000000,26.03,41.47,39.47
07/28/2018 16:39:48.000000,21.89,44.05,41.32
07/28/2018 16:41:08.000000,34.13,59.42,56.61
07/28/2018 16:42:28.000000,24.86,44.27,42.19
07/28/2018 16:43:48.000000,19.37,44.34,42.79
07/28/2018 16:45:07.000000,39.11,67.65,64.86
07/28/2018 16:46:28.000000,39.18,63.63,61.32
07/28/2018 16:47:47.000000,42.9,73.9,71.56
07/28/2018 16:49:07.000000,38.39,67.74,65.24
07/28/2018 16:50:27.000000,43.79,73.53,70.45
07/28/2018 16:51:48.000000,37.21,63.21,60.64
07/28/2018 16:53:09.000000,44.56,68.54,66.31
07/28/2018 16:54:28.000000,31.83,56.25,52.92
07/28/2018 16:55:48.000000,37.33,68.54,64.59
07/28/2018 16:57:08.000000,42.41,71.32,68.27
07/28/2018 16:58:28.000000,21.62,46.08,44.23
07/28/2018 16:59:47.000000,34.14,56.84,55.3
07/28/2018 17:01:08.000000,26.87,48.0,45.33
07/28/2018 17:02:28.000000,40.62,71.92,69.85
07/28/2018 17:03:47.000000,43.34,69.53,66.11
07/28/2018 17:05:10.000000,36.51,63.57,60.89
07/28/2018 17:06:28.000000,34.51,62.38,59.77
07/28/2018 17:07:48.000000,40.61,70.71,68.53
07/28/2018 17:09:08.000000,30.85,59.79,57.0
07/28/2018 17:10:28.000000,43.16,72.37,70.37
07/28/2018 17:11:48.000000,49.37,74.55,73.21
07/28/2018 17:13:07.000000,37.82,62.08,59.1
07/28/2018 17:14:28.000000,34.5,62.5,60.08
07/28/2018 17:15:48.000000,29.97,52.03,49.61
07/28/2018 17:17:08.000000,32.53,50.55,48.34
07/28/2018 17:18:28.000000,31.08,56.63,53.11
07/28/2018 17:19:48.000000,39.8,67.72,64.18
07/28/2018 17:21:07.000000,36.87,64.24,61.32
07/28/2018 17:22:28.000000,39.28,69.72,66.0
07/28/2018 17:23:47.000000,52.95,83.62,80.32
07/28/2018 17:25:08.000000,27.03,53.72,50.77
07/28/2018 17:26:27.000000,39.05,74.07,69.75
07/28/2018 17:27:47.000000,39.43,65.24,61.84
07/28/2018 17:29:08.000000,35.26,65.97,64.49
07/28/2018 17:30:29.000000,32.08,59.0,56.63
07/28/2018 17:31:48.000000,31.09,58.76,56.74
07/28/2018 17:33:08.000000,34.76,60.82,57.87
07/28/2018 17:34:28.000000,43.66,72.58,70.37
07/28/2018 17:35:48.000000,29.98,54.38,52.67
07/28/2018 17:37:09.000000,39.4,67.18,64.2
07/28/2018 17:38:27.000000,27.84,49.58,47.21
07/28/2018 17:39:48.000000,39.33,64.93,62.78
07/28/2018 17:41:08.000000,45.32,67.97,67.46
07/28/2018 17:42:28.000000,37.38,60.38,58.1
07/28/2018 17:43:48.000000,26.63,50.37,47.84
07/28/2018 17:45:09.000000,34.92,63.05,60.79
07/28/2018 17:46:28.000000,37.43,65.65,62.81
07/28/2018 17:47:47.000000,33.35,57.85,56.22
07/28/2018 17:49:08.000000,25.13,47.15,45.46
07/28/2018 17:50:28.000000,33.63,56.37,55.45
07/28/2018 17:51:48.000000,25.95,54.71,52.0
07/28/2018 17:53:08.000000,35.54,60.83,57.86
07/28/2018 17:54:27.000000,26.41,47.51,46.31
07/28/2018 17:55:47.000000,29.93,56.05,54.36
07/28/2018 17:57:09.000000,26.34,51.68,49.18
07/28/2018 17:58:27.000000,33.62,60.64,58.67
07/28/2018 17:59:48.000000,17.95,38.7,36.7
07/28/2018 18:01:08.000000,29.85,59.88,57.6
07/28/2018 18:02:28.000000,36.7,65.9,64.03
07/28/2018 18:03:48.000000,24.69,49.83,47.11
07/28/2018 18:05:08.000000,21.53,45.74,43.58
07/28/2018 18:06:28.000000,39.11,58.63,56.43
07/28/2018 18:07:48.000000,25.97,47.45,45.74
07/28/2018 18:09:07.000000,29.67,56.85,54.26
07/28/2018 18:10:28.000000,38.26,66.11,63.13
07/28/2018 18:11:48.000000,27.79,53.82,50.95
07/28/2018 18:13:08.000000,33.92,65.05,63.05
07/28/2018 18:14:27.000000,23.87,51.11,47.71
07/28/2018 18:15:48.000000,37.68,67.3,65.27
07/28/2018 18:17:08.000000,27.63,49.45,47.79
07/28/2018 18:18:29.000000,31.83,56.05,53.05
07/28/2018 18:19:48.000000,31.57,57.89,56.8
07/28/2018 18:21:08.000000,29.05,51.23,49.33
07/28/2018 18:22:28.000000,24.61,51.61,47.32
07/28/2018 18:23:48.000000,24.26,44.79,42.97
07/28/2018 18:25:09.000000,36.21,61.26,60.44
07/28/2018 18:26:28.000000,22.32,49.29,46.39
07/28/2018 18:27:48.000000,28.61,53.82,50.16
07/28/2018 18:29:08.000000,22.87,49.47,46.72
07/28/2018 18:30:27.000000,28.82,54.82,52.61
07/28/2018 18:31:48.000000,24.79,50.77,47.74
07/28/2018 18:33:08.000000,25.06,47.92,45.33
07/28/2018 18:34:29.000000,28.33,55.7,53.22
07/28/2018 18:35:47.000000,19.67,42.92,39.69
07/28/2018 18:37:08.000000,24.29,47.42,45.53
07/28/2018 18:38:28.000000,19.63,37.61,36.16
07/28/2018 18:39:47.000000,21.77,41.82,39.9
07/28/2018 18:41:08.000000,16.74,29.31,27.33
07/28/2018 18:42:28.000000,20.79,37.72,36.26
07/28/2018 18:43:48.000000,16.95,36.21,34.36
07/28/2018 18:45:09.000000,12.6,34.72,33.42
07/28/2018 18:46:28.000000,9.47,24.08,22.47
07/28/2018 18:47:47.000000,11.28,30.67,28.77
07/28/2018 18:49:08.000000,19.34,40.32,39.29
07/28/2018 18:50:28.000000,17.54,36.23,33.79
07/28/2018 18:51:48.000000,14.59,29.18,27.08
07/28/2018 18:53:08.000000,22.27,39.63,37.85
07/28/2018 18:54:27.000000,18.49,32.05,30.95
07/28/2018 18:55:48.000000,13.73,28.65,27.17
07/28/2018 18:57:08.000000,20.73,39.35,37.58
07/28/2018 18:58:27.000000,15.45,32.58,30.8
07/28/2018 18:59:47.000000,12.15,26.15,24.58
07/28/2018 19:01:08.000000,9.5,29.95,28.34
07/28/2018 19:02:28.000000,13.61,30.84,29.34
07/28/2018 19:03:48.000000,9.03,28.92,27.61
07/28/2018 19:05:09.000000,19.24,39.55,38.5
07/28/2018 19:06:28.000000,14.67,29.41,27.77
07/28/2018 19:07:48.000000,10.23,29.64,27.18
07/28/2018 19:09:07.000000,11.5,30.97,28.87
07/28/2018 19:10:28.000000,16.74,38.56,35.85
07/28/2018 19:11:48.000000,15.44,35.33,33.44
07/28/2018 19:13:08.000000,10.11,26.55,24.39
07/28/2018 19:14:28.000000,15.43,36.65,33.67
07/28/2018 19:15:48.000000,10.02,29.85,27.95
07/28/2018 19:17:08.000000,15.43,30.5,28.0
07/28/2018 19:18:28.000000,9.6,26.77,22.98
07/28/2018 19:19:48.000000,7.05,24.13,22.51
07/28/2018 19:21:08.000000,9.15,26.79,24.56
07/28/2018 19:22:28.000000,14.74,38.29,34.71
07/28/2018 19:23:47.000000,9.38,28.13,25.85
07/28/2018 19:25:08.000000,9.0,23.64,21.52
07/28/2018 19:26:28.000000,6.7,24.19,22.76
07/28/2018 19:27:48.000000,3.12,16.45,15.35
07/28/2018 19:29:08.000000,9.5,24.76,22.66
07/28/2018 19:30:28.000000,11.46,28.27,25.73
07/28/2018 19:31:48.000000,7.26,23.95,21.58
07/28/2018 19:33:11.000000,8.6,24.27,22.15
07/28/2018 19:34:28.000000,9.31,20.95,19.85
07/28/2018 19:35:48.000000,11.03,29.21,26.97
07/28/2018 19:37:08.000000,14.18,30.71,28.16
07/28/2018 19:38:28.000000,11.97,30.95,29.15
07/28/2018 19:39:48.000000,10.33,27.44,25.64
07/28/2018 19:41:08.000000,10.15,25.33,24.02
07/28/2018 19:42:28.000000,10.0,24.1,22.33
07/28/2018 19:43:48.000000,10.98,24.02,23.05
07/28/2018 19:45:08.000000,17.08,33.89,32.08
07/28/2018 19:46:28.000000,11.21,31.87,29.82
07/28/2018 19:47:47.000000,7.29,22.0,20.37
07/28/2018 19:49:08.000000,9.02,18.9,18.12
07/28/2018 19:50:28.000000,7.25,23.58,19.98
07/28/2018 19:51:48.000000,12.87,29.82,27.67
07/28/2018 19:53:08.000000,12.23,27.8,26.75
07/28/2018 19:54:27.000000,9.36,22.77,21.74
07/28/2018 19:55:48.000000,17.88,34.44,34.29
07/28/2018 19:57:07.000000,13.42,25.11,24.0
07/28/2018 19:58:29.000000,4.31,15.67,12.0
07/28/2018 19:59:48.000000,8.21,18.82,18.44
07/28/2018 20:01:08.000000,5.0,15.81,14.89
07/28/2018 20:02:28.000000,9.98,22.67,21.77
07/28/2018 20:03:48.000000,8.1,18.27,17.48
07/28/2018 20:05:08.000000,7.26,20.85,19.41
07/28/2018 20:06:28.000000,7.9,17.61,17.02
07/28/2018 20:07:48.000000,12.15,26.92,25.87
07/28/2018 20:09:08.000000,10.16,22.0,21.24
07/28/2018 20:10:28.000000,7.0,20.24,19.24
07/28/2018 20:11:48.000000,12.95,23.81,21.97
07/28/2018 20:13:08.000000,10.47,19.82,18.53
07/28/2018 20:14:28.000000,8.62,25.56,24.72
07/28/2018 20:15:48.000000,15.46,32.81,32.05
07/28/2018 20:17:07.000000,6.05,16.41,14.49
07/28/2018 20:18:28.000000,11.15,26.77,25.67
07/28/2018 20:19:48.000000,6.32,14.76,13.34
07/28/2018 20:21:08.000000,6.18,14.69,14.51
07/28/2018 20:22:28.000000,9.4,23.0,21.9
07/28/2018 20:23:48.000000,11.47,23.66,22.18
07/28/2018 20:25:08.000000,8.54,18.49,17.13
07/28/2018 20:26:28.000000,9.1,22.39,20.8
07/28/2018 20:27:48.000000,9.26,22.95,21.05
07/28/2018 20:29:08.000000,6.13,20.31,19.33
07/28/2018 20:30:27.000000,8.37,22.0,21.05
07/28/2018 20:31:48.000000,19.37,32.29,30.74
07/28/2018 20:33:08.000000,9.03,16.76,15.61
07/28/2018 20:34:28.000000,14.49,28.15,26.64
07/28/2018 20:35:48.000000,4.36,13.69,12.62
07/28/2018 20:37:08.000000,7.03,20.95,18.62
07/28/2018 20:38:28.000000,9.54,27.95,26.67
07/28/2018 20:39:48.000000,5.26,21.13,20.53
07/28/2018 20:41:08.000000,8.53,20.61,19.74
07/28/2018 20:42:28.000000,6.05,21.03,20.0
07/28/2018 20:43:48.000000,5.62,15.7,14.43
07/28/2018 20:45:08.000000,4.17,10.9,10.24
07/28/2018 20:46:28.000000,16.77,28.05,27.17
07/28/2018 20:47:47.000000,9.23,22.74,20.9
07/28/2018 20:49:08.000000,6.66,17.93,16.49
07/28/2018 20:50:28.000000,6.55,16.75,15.2
07/28/2018 20:51:48.000000,3.92,17.85,16.6
07/28/2018 20:53:08.000000,8.87,22.08,21.36
07/28/2018 20:54:28.000000,8.73,27.83,27.23
07/28/2018 20:55:47.000000,8.56,17.68,16.63
07/28/2018 20:57:08.000000,12.52,30.62,28.1
07/28/2018 20:58:28.000000,8.27,21.97,20.11
07/28/2018 20:59:48.000000,6.45,16.92,15.32
07/28/2018 21:01:08.000000,8.71,24.58,23.08
07/28/2018 21:02:28.000000,9.95,21.77,21.12
07/28/2018 21:03:48.000000,8.87,21.05,19.23
07/28/2018 21:05:08.000000,9.13,24.64,23.36
07/28/2018 21:06:28.000000,5.0,18.87,16.23
07/28/2018 21:07:47.000000,14.72,32.28,31.23
07/28/2018 21:09:08.000000,9.0,21.27,19.77
07/28/2018 21:10:29.000000,10.39,26.32,23.21
07/28/2018 21:11:48.000000,14.56,35.56,34.13
07/28/2018 21:13:08.000000,11.71,27.0,25.53
07/28/2018 21:14:28.000000,6.11,20.0,18.46
07/28/2018 21:15:48.000000,7.85,18.15,17.62
07/28/2018 21:17:08.000000,11.58,31.79,30.53
07/28/2018 21:18:27.000000,10.89,23.14,21.92
07/28/2018 21:19:48.000000,5.63,18.93,17.05
07/28/2018 21:21:08.000000,7.79,18.38,16.87
07/28/2018 21:22:28.000000,22.21,40.24,37.87
07/28/2018 21:23:48.000000,13.15,25.4,24.37
07/28/2018 21:25:08.000000,10.7,24.35,21.95
07/28/2018 21:26:28.000000,7.87,20.63,19.13
07/28/2018 21:27:48.000000,7.59,19.82,19.13
07/28/2018 21:29:08.000000,16.79,26.51,24.9
07/28/2018 21:30:28.000000,8.57,29.75,27.67
07/28/2018 21:31:47.000000,15.2,27.83,27.35
07/28/2018 21:33:08.000000,16.42,38.47,35.68
07/28/2018 21:34:28.000000,9.74,24.38,23.46
07/28/2018 21:35:48.000000,19.72,27.85,27.21
07/28/2018 21:37:08.000000,9.51,21.54,20.44
07/28/2018 21:38:28.000000,12.3,30.55,30.15
07/28/2018 21:39:48.000000,10.76,27.29,25.76
07/28/2018 21:41:08.000000,14.08,25.08,24.21
07/28/2018 21:42:28.000000,13.63,29.68,28.63
07/28/2018 21:43:48.000000,13.1,30.02,28.6
07/28/2018 21:45:08.000000,10.72,23.82,21.56
07/28/2018 21:46:28.000000,22.9,34.25,32.85
07/28/2018 21:47:48.000000,7.79,23.74,22.67
07/28/2018 21:49:08.000000,7.03,20.34,19.21
07/28/2018 21:50:28.000000,7.95,20.05,18.13
07/28/2018 21:51:48.000000,12.31,27.13,26.41
07/28/2018 21:53:08.000000,24.41,34.51,33.23
07/28/2018 21:54:28.000000,9.69,25.59,24.85
07/28/2018 21:55:48.000000,11.72,22.82,21.44
07/28/2018 21:57:08.000000,6.84,22.37,21.32
07/28/2018 21:58:28.000000,16.12,30.07,28.68
07/28/2018 21:59:48.000000,21.72,37.05,35.92
07/28/2018 22:01:08.000000,12.85,21.02,19.98
07/28/2018 22:02:28.000000,10.59,21.71,20.12
07/28/2018 22:03:48.000000,13.58,30.82,29.58
07/28/2018 22:05:08.000000,7.05,19.42,17.9
07/28/2018 22:06:28.000000,7.19,23.95,22.49
07/28/2018 22:07:48.000000,7.2,16.77,16.15
07/28/2018 22:09:08.000000,9.24,27.63,26.74
07/28/2018 22:10:28.000000,12.57,29.86,28.81
07/28/2018 22:11:48.000000,10.16,24.43,23.19
07/28/2018 22:13:08.000000,6.72,25.54,24.23
07/28/2018 22:14:28.000000,9.79,21.49,20.87
07/28/2018 22:15:48.000000,11.9,25.33,24.67
07/28/2018 22:17:08.000000,10.47,23.39,22.55
07/28/2018 22:18:28.000000,8.62,21.56,20.69
07/28/2018 22:19:48.000000,8.59,18.13,17.74
07/28/2018 22:21:08.000000,10.68,26.4,24.85
07/28/2018 22:22:28.000000,12.05,27.21,24.33
07/28/2018 22:23:48.000000,19.95,30.5,28.48
07/28/2018 22:25:08.000000,28.51,43.0,41.87
07/28/2018 22:26:28.000000,39.49,52.97,52.08
07/28/2018 22:27:48.000000,7.53,28.89,28.37
07/28/2018 22:29:08.000000,19.13,30.74,30.03
07/28/2018 22:30:28.000000,8.52,20.4,19.42
07/28/2018 22:31:48.000000,5.1,16.85,16.05
07/28/2018 22:33:08.000000,9.95,17.97,17.13
07/28/2018 22:34:28.000000,8.23,15.43,14.93
07/28/2018 22:35:48.000000,16.71,26.34,25.29
07/28/2018 22:37:08.000000,9.15,18.87,18.3
07/28/2018 22:38:28.000000,5.56,18.82,17.46
07/28/2018 22:39:47.000000,10.07,25.4,24.8
07/28/2018 22:41:08.000000,5.36,18.79,16.9
07/28/2018 22:42:28.000000,12.79,31.05,30.05
07/28/2018 22:43:48.000000,9.9,18.97,18.13
07/28/2018 22:45:10.000000,9.83,21.29,20.44
07/28/2018 22:46:28.000000,8.27,20.22,20.16
07/28/2018 22:47:48.000000,6.28,16.28,14.59
07/28/2018 22:49:08.000000,11.16,28.19,27.08
07/28/2018 22:50:28.000000,10.47,23.26,21.87
07/28/2018 22:51:48.000000,7.76,19.05,18.0
07/28/2018 22:53:08.000000,7.45,16.76,15.61
07/28/2018 22:54:28.000000,11.38,22.62,21.77
07/28/2018 22:55:48.000000,9.83,24.46,23.78
07/28/2018 22:57:08.000000,7.95,16.46,15.78
07/28/2018 22:58:28.000000,7.15,16.87,16.08
07/28/2018 22:59:48.000000,6.28,19.23,17.58
07/28/2018 23:01:08.000000,6.32,16.0,15.1
07/28/2018 23:02:28.000000,8.79,21.51,21.26
07/28/2018 23:03:48.000000,9.36,24.72,23.9
07/28/2018 23:05:08.000000,11.85,24.51,22.85
07/28/2018 23:06:28.000000,8.48,18.42,17.3
07/28/2018 23:07:48.000000,10.95,21.24,20.55
07/28/2018 23:09:08.000000,8.15,16.35,15.63
07/28/2018 23:10:28.000000,9.7,25.2,23.87
07/28/2018 23:11:48.000000,8.31,24.92,20.95
07/28/2018 23:13:08.000000,6.37,17.35,14.77
07/28/2018 23:14:28.000000,16.56,28.49,27.41
07/28/2018 23:15:48.000000,11.23,22.7,21.87
07/28/2018 23:17:08.000000,4.27,10.41,9.66
07/28/2018 23:18:28.000000,4.43,13.2,12.35
07/28/2018 23:19:48.000000,3.74,10.82,10.67
07/28/2018 23:21:08.000000,16.62,30.26,29.44
07/28/2018 23:22:28.000000,8.92,22.31,22.08
07/28/2018 23:23:48.000000,6.18,13.93,13.57
07/28/2018 23:26:28.000000,17.87,31.0,30.1
07/28/2018 23:27:48.000000,4.97,12.52,11.5
07/28/2018 23:29:08.000000,5.5,15.05,14.45
07/28/2018 23:30:28.000000,4.79,12.67,11.79
07/28/2018 23:31:48.000000,8.71,18.83,18.34
07/28/2018 23:33:08.000000,8.43,17.9,17.05
07/28/2018 23:34:28.000000,9.38,23.77,22.92
07/28/2018 23:35:48.000000,7.31,17.05,16.87
07/28/2018 23:37:08.000000,5.37,17.95,17.21
07/28/2018 23:38:28.000000,8.03,16.92,16.67
07/28/2018 23:39:48.000000,6.83,19.1,18.78
07/28/2018 23:41:08.000000,2.13,7.5,6.87
07/28/2018 23:42:28.000000,14.93,22.4,20.77
07/28/2018 23:43:48.000000,5.05,18.03,13.71
07/28/2018 23:45:09.000000,8.49,19.59,15.3
07/28/2018 23:46:28.000000,9.08,30.74,23.23
07/28/2018 23:47:48.000000,8.79,22.89,18.26
07/28/2018 23:49:08.000000,16.84,57.51,37.05
07/28/2018 23:50:28.000000,14.12,45.0,31.68
07/28/2018 23:51:48.000000,4.3,16.55,11.8
07/28/2018 23:53:08.000000,15.28,34.62,29.28
07/28/2018 23:54:28.000000,10.41,22.54,20.59
07/28/2018 23:55:48.000000,8.33,28.87,23.92
07/28/2018 23:57:08.000000,10.92,33.03,26.74
07/28/2018 23:58:28.000000,9.66,39.22,27.24
07/28/2018 23:59:48.000000,12.37,36.6,30.9
07/29/2018 00:01:08.000000,9.51,25.0,21.13
07/29/2018 00:02:28.000000,11.77,24.67,24.27
07/29/2018 00:03:48.000000,10.72,19.18,18.62
07/29/2018 00:05:08.000000,10.87,20.89,19.79
07/29/2018 00:06:28.000000,7.85,21.27,20.2
07/29/2018 00:07:48.000000,19.29,32.21,31.32
07/29/2018 00:09:08.000000,4.08,11.1,11.1
07/29/2018 00:10:28.000000,12.0,26.79,25.18
07/29/2018 00:11:48.000000,10.21,22.58,22.45
07/29/2018 00:13:08.000000,7.34,14.15,13.76
07/29/2018 00:14:28.000000,13.82,25.75,24.4
07/29/2018 00:15:48.000000,11.34,27.87,26.13
07/29/2018 00:17:08.000000,19.92,38.68,35.89
07/29/2018 00:18:28.000000,41.32,58.58,56.53
07/29/2018 00:19:48.000000,15.2,29.41,26.98
07/29/2018 00:21:08.000000,12.68,28.5,26.71
07/29/2018 00:22:28.000000,6.9,20.9,18.82
07/29/2018 00:23:48.000000,9.03,25.39,23.97
07/29/2018 00:25:09.000000,14.21,26.58,24.76
07/29/2018 00:26:28.000000,17.59,31.15,28.87
07/29/2018 00:27:48.000000,1.58,10.52,8.85
07/29/2018 00:29:08.000000,6.58,15.63,15.03
07/29/2018 00:30:28.000000,8.13,18.17,17.08
07/29/2018 00:31:48.000000,20.59,40.9,38.77
07/29/2018 00:33:08.000000,6.72,18.92,18.15
07/29/2018 00:34:28.000000,10.08,19.53,17.58
07/29/2018 00:35:48.000000,11.64,22.36,20.41
07/29/2018 00:37:08.000000,11.52,34.1,32.75
07/29/2018 00:38:28.000000,9.93,28.58,26.77
07/29/2018 00:39:48.000000,8.95,21.63,21.1
07/29/2018 00:41:08.000000,7.18,21.64,19.79
07/29/2018 00:42:28.000000,10.57,24.08,22.8
07/29/2018 00:45:09.000000,7.82,18.17,17.42
07/29/2018 00:46:28.000000,10.16,25.65,24.54
07/29/2018 00:47:51.000000,13.89,33.11,30.84
07/29/2018 00:50:30.000000,10.17,33.17,30.19
07/29/2018 00:51:48.000000,7.89,24.39,21.66
07/29/2018 00:53:08.000000,16.67,37.0,33.65
07/29/2018 00:54:30.000000,6.85,29.51,27.0
07/29/2018 00:55:48.000000,11.79,30.24,28.79
07/29/2018 00:57:09.000000,21.28,39.72,36.62
07/29/2018 00:58:28.000000,8.03,22.33,20.56
07/29/2018 00:59:48.000000,6.97,23.18,20.21
07/29/2018 01:01:08.000000,5.83,20.11,18.09
07/29/2018 01:02:28.000000,6.03,21.08,19.74
07/29/2018 01:03:48.000000,6.74,23.11,21.16
07/29/2018 01:05:08.000000,6.64,25.85,23.15
07/29/2018 01:06:30.000000,8.4,23.52,21.37
07/29/2018 01:08:18.000000,233.0,273.0,273.0
07/29/2018 01:09:37.000000,97.05,132.4,129.52
07/29/2018 01:11:02.000000,12.41,32.97,30.03
07/29/2018 01:12:18.000000,5.0,21.89,19.83
07/29/2018 01:13:37.000000,3.83,20.54,16.07
07/29/2018 01:14:58.000000,7.79,25.21,21.0
07/29/2018 01:16:18.000000,11.15,32.35,29.37
07/29/2018 01:17:38.000000,7.74,28.95,24.97
07/29/2018 01:18:58.000000,14.15,29.97,26.36
07/29/2018 01:20:18.000000,5.5,22.13,19.87
07/29/2018 01:21:37.000000,10.03,27.69,23.33
07/29/2018 01:22:58.000000,8.9,26.87,24.56
07/29/2018 01:24:17.000000,4.35,19.14,16.95
07/29/2018 01:25:38.000000,3.46,15.37,12.17
07/29/2018 01:26:58.000000,5.85,20.03,17.85
07/29/2018 01:28:17.000000,6.76,21.84,20.53
07/29/2018 01:29:38.000000,4.71,17.8,14.66
07/29/2018 01:30:57.000000,11.13,23.68,22.45
07/29/2018 01:32:17.000000,7.0,25.58,22.37
07/29/2018 01:33:38.000000,10.93,20.63,18.66
07/29/2018 01:34:58.000000,3.85,21.95,17.72
07/29/2018 01:36:18.000000,4.45,17.73,15.05
07/29/2018 01:37:38.000000,5.33,22.41,19.67
07/29/2018 01:38:58.000000,7.1,19.95,18.63
07/29/2018 01:40:18.000000,2.53,13.05,10.16
07/29/2018 01:41:38.000000,6.77,18.69,16.77
07/29/2018 01:42:57.000000,6.68,20.65,16.62
07/29/2018 01:44:18.000000,5.08,20.51,17.92
07/29/2018 01:45:38.000000,5.51,26.33,22.95
07/29/2018 01:46:58.000000,6.51,20.14,18.0
07/29/2018 01:48:18.000000,7.37,24.68,21.97
07/29/2018 01:49:38.000000,8.9,30.27,27.93
07/29/2018 01:50:58.000000,6.26,23.82,22.46
07/29/2018 01:52:17.000000,5.05,19.13,15.85
07/29/2018 01:53:38.000000,7.72,21.9,18.0
07/29/2018 01:54:58.000000,4.08,19.76,15.39
07/29/2018 01:56:17.000000,3.36,15.21,13.23
07/29/2018 01:57:38.000000,10.27,29.65,27.65
07/29/2018 01:58:58.000000,9.18,25.37,22.52
07/29/2018 02:00:17.000000,6.64,28.72,25.31
07/29/2018 02:01:38.000000,4.15,18.26,16.49
07/29/2018 02:02:58.000000,7.5,25.42,23.08
07/29/2018 02:04:18.000000,7.77,20.79,19.46
07/29/2018 02:05:37.000000,5.74,21.83,20.02
07/29/2018 02:06:58.000000,12.97,24.67,22.15
07/29/2018 02:08:17.000000,11.1,32.45,30.3
07/29/2018 02:09:38.000000,7.97,25.67,21.59
07/29/2018 02:10:58.000000,9.07,28.85,27.6
07/29/2018 02:12:18.000000,7.18,29.52,27.2
07/29/2018 02:13:38.000000,4.82,21.7,19.17
07/29/2018 02:14:57.000000,11.03,27.05,24.49
07/29/2018 02:16:18.000000,7.43,20.55,18.12
07/29/2018 02:17:38.000000,6.65,20.1,17.9
07/29/2018 02:18:58.000000,4.16,22.16,19.87
07/29/2018 02:20:19.000000,4.38,18.81,16.08
07/29/2018 02:21:38.000000,8.63,18.34,17.0
07/29/2018 02:22:58.000000,4.26,19.44,16.95
07/29/2018 02:24:18.000000,3.71,17.45,13.26
07/29/2018 02:25:38.000000,7.67,23.62,21.33
07/29/2018 02:26:58.000000,5.08,18.35,14.65
07/29/2018 02:28:18.000000,6.34,20.84,17.13
07/29/2018 02:29:38.000000,5.23,17.51,15.54
07/29/2018 02:30:58.000000,6.38,20.97,18.21
07/29/2018 02:32:23.000000,10.57,32.54,29.86
07/29/2018 02:33:38.000000,6.78,27.89,25.43
07/29/2018 02:34:57.000000,4.76,20.95,18.74
07/29/2018 02:36:18.000000,7.29,38.66,35.74
07/29/2018 02:37:38.000000,8.82,28.23,25.05
07/29/2018 02:38:58.000000,6.59,25.13,23.33
07/29/2018 02:40:18.000000,7.87,22.0,20.98
07/29/2018 02:41:45.000000,6.69,23.31,20.18
07/29/2018 02:42:58.000000,5.03,19.61,16.94
07/29/2018 02:44:19.000000,16.64,31.49,28.0
07/29/2018 02:45:37.000000,14.19,31.42,28.36
07/29/2018 02:46:58.000000,6.28,26.14,22.11
07/29/2018 02:48:18.000000,4.0,20.32,17.46
07/29/2018 02:49:37.000000,9.62,29.0,24.95
07/29/2018 02:50:58.000000,8.62,21.38,18.09
07/29/2018 02:52:17.000000,7.86,22.68,19.3
07/29/2018 02:53:38.000000,6.11,20.61,16.76
07/29/2018 02:54:58.000000,7.75,23.67,21.11
