InstrumentName, Construction Dust Monitor (B),,
06/25/2018 17:25:46.000000,2.89,3.81,3.81
06/25/2018 17:29:45.000000,3.61,4.66,4.54
06/25/2018 17:32:26.000000,3.21,5.46,4.41
06/25/2018 17:35:06.000000,2.62,4.15,3.59
06/25/2018 17:37:46.000000,2.9,3.97,3.41
06/25/2018 17:41:45.000000,4.25,5.6,5.35
06/25/2018 17:44:25.000000,3.21,4.35,4.24
06/25/2018 17:47:05.000000,3.42,5.1,4.62
06/25/2018 17:49:46.000000,3.93,4.95,4.68
06/25/2018 17:53:45.000000,3.97,6.47,5.75
06/25/2018 17:56:26.000000,4.0,4.9,4.9
06/25/2018 17:59:06.000000,4.53,5.15,5.15
06/25/2018 18:01:45.000000,4.7,5.95,5.68
06/25/2018 18:05:46.000000,3.49,4.85,4.37
06/25/2018 18:08:26.000000,3.4,4.45,4.1
06/25/2018 18:11:06.000000,2.95,3.78,3.59
06/25/2018 18:13:46.000000,3.14,3.79,3.55
06/25/2018 18:17:46.000000,3.42,4.35,4.35
06/25/2018 18:20:26.000000,4.05,4.9,4.9
06/25/2018 18:23:07.000000,3.29,3.9,3.9
06/25/2018 18:25:45.000000,3.3,5.03,4.45
06/25/2018 18:29:46.000000,4.57,5.87,5.8
06/25/2018 18:32:26.000000,4.46,5.56,5.49
06/25/2018 18:35:06.000000,4.72,5.97,5.79
06/25/2018 18:37:46.000000,3.87,4.82,4.72
06/25/2018 18:41:46.000000,3.65,4.25,4.25
06/25/2018 18:44:26.000000,6.02,7.52,7.48
06/25/2018 18:47:06.000000,4.0,5.22,5.15
06/25/2018 18:49:46.000000,3.28,4.78,4.3
06/25/2018 18:53:46.000000,3.87,5.08,4.77
06/25/2018 18:56:27.000000,4.43,5.95,5.78
06/25/2018 18:59:06.000000,3.6,4.95,4.82
06/25/2018 19:01:46.000000,3.64,4.44,4.26
06/25/2018 19:05:45.000000,3.76,4.61,4.56
06/25/2018 19:08:26.000000,3.49,4.29,4.24
06/25/2018 19:11:06.000000,4.6,5.9,5.57
06/25/2018 19:13:46.000000,3.27,4.37,4.12
06/25/2018 19:17:45.000000,3.41,4.29,4.29
06/25/2018 19:20:25.000000,2.73,4.15,3.8
06/25/2018 19:23:06.000000,3.18,4.54,3.97
06/25/2018 19:25:46.000000,3.21,4.1,4.0
06/25/2018 19:29:46.000000,3.29,4.37,4.0
06/25/2018 19:32:26.000000,3.12,4.03,3.8
06/25/2018 19:35:06.000000,3.1,3.67,3.67
06/25/2018 19:37:46.000000,3.85,4.33,4.33
06/25/2018 19:41:46.000000,3.4,4.03,4.03
06/25/2018 19:44:26.000000,3.2,4.9,4.18
06/25/2018 19:47:06.000000,3.52,4.62,4.33
06/25/2018 19:49:46.000000,3.62,4.55,4.47
06/25/2018 19:53:46.000000,4.0,5.12,4.68
06/25/2018 19:56:26.000000,3.17,3.87,3.87
06/25/2018 19:59:06.000000,2.93,3.93,3.73
06/25/2018 20:01:46.000000,3.83,4.85,4.47
06/25/2018 20:05:46.000000,4.0,4.83,4.63
06/25/2018 20:08:26.000000,3.4,3.87,3.87
06/25/2018 20:11:06.000000,2.9,3.83,3.55
06/25/2018 20:13:46.000000,3.53,4.9,4.5
06/25/2018 20:17:45.000000,3.42,4.1,3.9
06/25/2018 20:20:26.000000,3.55,5.35,4.6
06/25/2018 20:23:06.000000,3.46,4.61,4.24
06/25/2018 20:25:46.000000,2.95,4.44,4.07
06/25/2018 20:29:46.000000,3.53,4.5,4.25
06/25/2018 20:32:26.000000,3.45,4.26,3.88
06/25/2018 20:35:06.000000,3.79,4.49,4.08
06/25/2018 20:37:46.000000,2.97,3.55,3.42
06/25/2018 20:41:46.000000,3.33,4.07,3.65
06/25/2018 20:44:26.000000,3.6,4.09,4.09
06/25/2018 20:47:06.000000,2.0,2.62,2.28
06/25/2018 20:49:46.000000,2.33,3.05,2.7
06/25/2018 20:53:46.000000,2.17,4.25,3.35
06/25/2018 20:56:26.000000,2.37,3.05,3.05
06/25/2018 20:59:06.000000,2.32,3.21,3.08
06/25/2018 21:01:46.000000,1.45,2.37,2.1
06/25/2018 21:05:46.000000,1.92,2.6,2.6
06/25/2018 21:08:26.000000,2.0,2.33,2.33
06/25/2018 21:11:06.000000,2.32,3.0,2.95
06/25/2018 21:13:46.000000,2.65,3.95,3.55
06/25/2018 21:17:46.000000,2.34,2.85,2.85
06/25/2018 21:20:26.000000,2.42,3.8,3.22
06/25/2018 21:23:06.000000,2.08,2.62,2.51
06/25/2018 21:25:46.000000,1.95,2.83,2.8
06/25/2018 21:29:46.000000,1.76,2.73,2.41
06/25/2018 21:32:26.000000,3.4,4.3,4.05
06/25/2018 21:35:06.000000,2.14,2.44,2.44
06/25/2018 21:37:46.000000,2.41,3.1,2.88
06/25/2018 21:41:46.000000,2.26,2.64,2.41
06/25/2018 21:44:26.000000,2.2,2.8,2.62
06/25/2018 21:47:06.000000,2.0,2.78,2.78
06/25/2018 21:49:46.000000,1.67,2.72,2.22
06/25/2018 21:53:46.000000,1.95,2.64,2.64
06/25/2018 21:56:26.000000,2.05,2.5,2.5
06/25/2018 21:59:06.000000,2.9,3.36,3.08
06/25/2018 22:01:46.000000,3.24,4.34,3.55
06/25/2018 22:05:46.000000,2.03,2.37,2.37
06/25/2018 22:08:26.000000,2.15,3.05,2.97
06/25/2018 22:11:06.000000,1.87,2.33,2.33
06/25/2018 22:13:46.000000,2.1,2.71,2.71
06/25/2018 22:17:46.000000,2.6,4.03,3.28
06/25/2018 22:20:26.000000,2.25,3.35,3.17
06/25/2018 22:23:06.000000,2.95,3.63,3.63
06/25/2018 22:25:46.000000,3.45,4.31,4.17
06/25/2018 22:29:46.000000,2.21,2.66,2.58
06/25/2018 22:32:26.000000,2.13,2.72,2.72
06/25/2018 22:35:06.000000,2.27,2.78,2.54
06/25/2018 22:37:46.000000,2.08,2.67,2.55
06/25/2018 22:41:46.000000,2.0,3.1,2.61
06/25/2018 22:44:26.000000,1.8,2.39,2.37
06/25/2018 22:47:06.000000,2.07,2.98,2.71
06/25/2018 22:49:46.000000,2.22,3.15,2.83
06/25/2018 22:53:46.000000,1.87,2.58,2.33
06/25/2018 22:56:26.000000,4.28,6.03,5.45
06/25/2018 22:59:06.000000,2.54,3.51,3.27
06/25/2018 23:01:46.000000,5.34,7.15,6.76
06/25/2018 23:04:26.000000,3.05,3.92,3.74
06/25/2018 23:08:36.000000,3.33,4.45,4.45
06/25/2018 23:11:16.000000,3.26,4.45,4.05
06/25/2018 23:13:56.000000,2.37,3.42,2.92
06/25/2018 23:17:56.000000,2.5,3.53,2.92
06/25/2018 23:20:36.000000,1.75,2.25,2.25
06/25/2018 23:23:16.000000,2.0,3.15,2.85
06/25/2018 23:25:56.000000,2.31,2.82,2.64
06/25/2018 23:28:36.000000,2.17,2.62,2.62
06/25/2018 23:32:36.000000,1.37,1.67,1.67
06/25/2018 23:35:16.000000,1.62,2.33,2.22
06/25/2018 23:37:56.000000,1.88,2.17,2.17
06/25/2018 23:40:36.000000,2.37,3.46,3.0
06/25/2018 23:44:36.000000,2.18,3.1,2.97
06/25/2018 23:47:16.000000,1.95,2.88,2.8
06/25/2018 23:49:56.000000,1.87,2.92,2.65
06/25/2018 23:53:56.000000,1.2,2.07,1.85
06/25/2018 23:56:36.000000,2.0,2.93,2.8
06/25/2018 23:59:16.000000,1.78,2.05,2.05
06/26/2018 00:03:16.000000,1.95,2.55,2.5
06/26/2018 00:04:36.000000,1.62,2.03,2.03
06/26/2018 00:08:37.000000,2.0,2.6,2.35
06/26/2018 00:11:16.000000,1.55,2.17,2.1
06/26/2018 00:13:56.000000,1.62,2.21,2.05
06/26/2018 00:16:36.000000,1.22,1.88,1.88
06/26/2018 00:20:36.000000,2.0,2.4,2.4
06/26/2018 00:23:16.000000,2.3,2.92,2.92
06/26/2018 00:25:58.000000,2.64,3.51,3.33
06/26/2018 00:29:56.000000,2.0,3.05,2.53
06/26/2018 00:32:36.000000,2.25,2.75,2.65
06/26/2018 00:35:16.000000,1.89,2.89,2.32
06/26/2018 00:37:56.000000,2.4,3.37,3.17
06/26/2018 00:41:56.000000,2.42,3.83,3.05
06/26/2018 00:44:36.000000,1.65,2.25,2.25
06/26/2018 00:47:16.000000,2.27,3.1,2.76
06/26/2018 00:49:56.000000,1.75,2.6,2.42
06/26/2018 00:53:56.000000,1.59,2.12,1.88
06/26/2018 00:56:36.000000,1.7,2.6,2.22
06/26/2018 00:59:16.000000,2.17,2.95,2.92
06/26/2018 01:01:56.000000,2.3,2.72,2.58
06/26/2018 01:04:36.000000,1.25,1.73,1.55
06/26/2018 01:08:36.000000,1.15,1.45,1.3
06/26/2018 01:11:16.000000,2.12,2.62,2.28
06/26/2018 01:13:56.000000,2.25,2.42,2.28
06/26/2018 01:16:36.000000,1.77,2.83,2.37
06/26/2018 01:20:36.000000,2.0,2.17,2.17
06/26/2018 01:23:16.000000,1.71,2.91,2.43
06/26/2018 01:25:57.000000,2.0,2.67,2.67
06/26/2018 01:29:56.000000,2.08,3.87,2.9
06/26/2018 01:32:38.000000,2.33,3.15,2.59
06/26/2018 01:35:16.000000,2.37,2.95,2.95
06/26/2018 01:37:56.000000,1.87,2.17,2.17
06/26/2018 01:41:56.000000,1.58,2.37,2.37
06/26/2018 01:44:36.000000,1.83,2.95,2.12
06/26/2018 01:47:16.000000,1.95,2.2,2.2
06/26/2018 01:49:56.000000,1.55,2.72,2.05
06/26/2018 01:53:56.000000,2.0,3.03,2.74
06/26/2018 01:56:36.000000,1.85,2.88,2.63
06/26/2018 01:59:16.000000,2.25,2.8,2.67
06/26/2018 02:01:56.000000,2.15,3.27,2.83
06/26/2018 02:04:36.000000,1.95,2.34,2.29
06/26/2018 02:08:36.000000,2.53,3.32,3.13
06/26/2018 02:11:16.000000,2.28,2.65,2.65
06/26/2018 02:13:56.000000,2.25,2.9,2.67
06/26/2018 02:17:56.000000,2.67,2.97,2.97
06/26/2018 02:20:36.000000,2.05,3.28,2.78
06/26/2018 02:23:16.000000,2.32,3.2,2.9
06/26/2018 02:25:56.000000,2.46,3.27,3.27
06/26/2018 02:29:56.000000,2.46,3.05,2.77
06/26/2018 02:32:36.000000,3.0,4.1,3.73
06/26/2018 02:35:16.000000,2.75,3.6,3.42
06/26/2018 02:37:56.000000,2.67,3.41,3.15
06/26/2018 02:40:36.000000,3.0,3.97,3.84
06/26/2018 02:44:36.000000,2.59,3.56,3.21
06/26/2018 02:47:16.000000,2.78,3.75,3.35
06/26/2018 02:49:56.000000,2.33,3.36,3.03
06/26/2018 02:52:36.000000,3.68,4.44,4.34
06/26/2018 02:56:36.000000,2.75,3.75,3.75
06/26/2018 02:59:16.000000,3.1,3.85,3.85
06/26/2018 03:01:56.000000,3.1,4.05,4.03
06/26/2018 03:05:56.000000,3.76,5.22,4.98
06/26/2018 03:08:36.000000,3.67,4.72,4.65
06/26/2018 03:11:16.000000,3.47,6.39,5.84
06/26/2018 03:13:56.000000,4.18,5.87,5.45
06/26/2018 03:17:56.000000,3.0,4.39,4.39
06/26/2018 03:20:36.000000,3.85,5.2,5.05
06/26/2018 03:23:16.000000,5.63,7.95,7.32
06/26/2018 03:25:56.000000,4.45,5.95,5.45
06/26/2018 03:29:56.000000,5.0,5.85,5.53
06/26/2018 03:32:36.000000,5.43,6.85,6.85
06/26/2018 03:35:16.000000,5.15,7.45,6.72
06/26/2018 03:37:56.000000,6.69,9.97,8.74
06/26/2018 03:40:36.000000,6.28,8.45,7.78
06/26/2018 03:44:36.000000,8.56,11.08,10.26
06/26/2018 03:47:16.000000,8.06,10.11,9.78
06/26/2018 03:49:56.000000,7.66,10.23,9.49
06/26/2018 03:53:56.000000,6.97,9.64,8.74
06/26/2018 03:56:36.000000,6.95,8.9,8.63
06/26/2018 03:59:16.000000,6.83,8.98,8.1
06/26/2018 04:01:57.000000,6.49,9.54,7.97
06/26/2018 04:04:36.000000,7.33,9.87,9.08
06/26/2018 04:08:36.000000,7.97,11.4,10.32
06/26/2018 04:11:16.000000,8.6,10.98,10.75
06/26/2018 04:13:45.000000,8.27,11.03,10.58
06/26/2018 04:17:00.000000,7.03,10.3,9.77
06/26/2018 04:19:38.000000,7.73,9.07,9.07
06/26/2018 04:23:37.000000,8.92,12.08,11.68
06/26/2018 04:26:17.000000,9.49,12.56,12.12
06/26/2018 04:28:57.000000,8.75,11.08,10.39
06/26/2018 04:31:37.000000,9.2,10.65,10.38
06/26/2018 04:35:37.000000,9.43,11.43,11.12
06/26/2018 04:38:17.000000,8.02,11.32,9.82
06/26/2018 04:40:57.000000,8.68,10.76,10.46
06/26/2018 04:43:38.000000,9.18,12.02,10.95
06/26/2018 04:47:37.000000,7.45,10.08,9.47
06/26/2018 04:50:17.000000,7.4,9.65,9.02
06/26/2018 04:52:57.000000,7.43,9.35,9.11
06/26/2018 04:55:37.000000,7.2,8.73,8.63
06/26/2018 04:59:37.000000,6.35,9.27,8.43
06/26/2018 05:02:17.000000,6.15,8.05,7.38
06/26/2018 05:04:57.000000,5.15,7.38,6.72
06/26/2018 05:07:37.000000,5.51,7.32,6.46
06/26/2018 05:11:38.000000,5.08,6.43,6.27
06/26/2018 05:14:17.000000,6.07,7.85,7.61
06/26/2018 05:16:57.000000,5.44,8.05,7.07
06/26/2018 05:19:37.000000,6.53,9.35,8.07
06/26/2018 05:23:38.000000,5.63,7.15,6.56
06/26/2018 05:26:17.000000,5.22,7.59,6.34
06/26/2018 05:28:57.000000,5.3,7.85,7.2
06/26/2018 05:31:37.000000,5.6,7.82,7.25
06/26/2018 05:35:37.000000,5.55,7.47,7.0
06/26/2018 05:38:17.000000,5.32,7.37,7.07
06/26/2018 05:40:58.000000,5.72,7.72,7.2
06/26/2018 05:43:37.000000,5.68,7.9,7.1
06/26/2018 05:47:38.000000,5.95,7.55,7.07
06/26/2018 05:50:18.000000,5.75,7.75,7.28
06/26/2018 05:52:57.000000,6.38,7.9,7.59
06/26/2018 05:55:37.000000,4.95,7.2,6.53
06/26/2018 05:59:37.000000,5.72,6.87,6.87
06/26/2018 06:02:17.000000,6.0,7.9,7.37
06/26/2018 06:04:57.000000,5.26,6.18,6.03
06/26/2018 06:07:37.000000,6.07,7.75,7.15
06/26/2018 06:11:37.000000,6.87,8.62,8.13
06/26/2018 06:14:19.000000,6.25,8.13,7.53
06/26/2018 06:16:57.000000,7.76,10.29,9.66
06/26/2018 06:20:57.000000,7.41,10.67,9.72
06/26/2018 06:23:37.000000,7.22,9.23,8.75
06/26/2018 06:26:19.000000,6.73,8.24,8.05
06/26/2018 06:28:57.000000,6.56,8.46,8.38
06/26/2018 06:31:37.000000,6.5,8.18,7.8
06/26/2018 06:35:38.000000,5.69,7.13,6.79
06/26/2018 06:38:17.000000,5.32,6.65,6.43
06/26/2018 06:40:58.000000,5.71,7.45,7.24
06/26/2018 06:44:57.000000,6.21,7.63,7.05
06/26/2018 06:47:37.000000,6.18,7.87,7.45
06/26/2018 06:50:17.000000,6.36,7.79,7.36
06/26/2018 06:52:58.000000,5.92,7.1,7.03
06/26/2018 06:55:38.000000,6.18,8.05,7.82
06/26/2018 06:59:37.000000,6.1,7.18,7.18
06/26/2018 07:02:18.000000,9.05,10.75,10.6
06/26/2018 07:04:58.000000,7.2,9.82,9.35
06/26/2018 07:07:37.000000,6.22,7.93,7.47
06/26/2018 07:11:38.000000,5.37,6.82,6.45
06/26/2018 07:14:17.000000,5.77,7.54,7.28
06/26/2018 07:16:58.000000,5.87,7.85,7.23
06/26/2018 07:19:37.000000,5.62,7.13,7.1
06/26/2018 07:23:38.000000,6.03,7.07,7.07
06/26/2018 07:26:18.000000,5.72,7.55,7.15
06/26/2018 07:28:58.000000,5.87,8.15,7.41
06/26/2018 07:31:38.000000,6.32,7.85,7.7
06/26/2018 07:35:37.000000,6.31,8.08,7.67
06/26/2018 07:38:17.000000,5.75,7.43,6.93
06/26/2018 07:40:57.000000,5.51,7.08,6.73
06/26/2018 07:44:57.000000,6.53,8.27,8.05
06/26/2018 07:47:37.000000,5.87,7.33,7.08
06/26/2018 07:50:20.000000,5.9,7.77,7.18
06/26/2018 07:52:57.000000,5.31,7.0,6.77
06/26/2018 07:55:38.000000,5.66,7.08,6.92
06/26/2018 07:59:41.000000,6.27,7.27,7.27
06/26/2018 08:02:18.000000,5.35,7.62,7.03
06/26/2018 08:07:37.000000,5.24,5.83,5.83
06/26/2018 08:11:37.000000,5.44,7.23,6.9
06/26/2018 08:14:17.000000,5.8,7.35,7.28
06/26/2018 08:16:57.000000,5.47,6.65,6.4
06/26/2018 08:19:38.000000,5.95,7.75,7.18
06/26/2018 08:23:38.000000,6.4,8.18,7.82
06/26/2018 08:26:18.000000,6.25,7.65,7.5
06/26/2018 08:28:58.000000,6.42,8.24,8.03
06/26/2018 08:31:37.000000,6.1,8.2,7.68
06/26/2018 08:35:37.000000,5.95,9.21,8.29
06/26/2018 08:38:17.000000,8.02,10.32,9.57
06/26/2018 08:40:58.000000,6.74,8.26,7.9
06/26/2018 08:43:38.000000,7.31,10.44,8.95
06/26/2018 08:47:40.000000,10.74,13.26,12.72
06/26/2018 08:50:18.000000,8.05,11.0,10.57
06/26/2018 08:52:57.000000,8.5,11.31,10.78
06/26/2018 08:55:38.000000,7.47,10.63,9.61
06/26/2018 08:59:37.000000,7.18,9.46,8.54
06/26/2018 09:02:18.000000,6.58,8.71,8.11
06/26/2018 09:04:58.000000,6.36,7.85,7.85
06/26/2018 09:08:58.000000,6.22,8.1,7.25
06/26/2018 09:11:38.000000,5.72,9.07,8.13
06/26/2018 09:14:18.000000,5.49,7.64,7.23
06/26/2018 09:16:57.000000,5.43,6.43,6.4
06/26/2018 09:19:38.000000,5.08,6.92,6.59
06/26/2018 09:23:37.000000,5.25,6.4,6.1
06/26/2018 09:26:18.000000,5.21,6.71,6.34
06/26/2018 09:28:58.000000,5.5,7.12,6.85
06/26/2018 09:31:38.000000,5.77,7.11,6.91
06/26/2018 09:35:39.000000,5.87,7.65,6.82
06/26/2018 09:38:17.000000,6.0,7.59,7.59
06/26/2018 09:40:57.000000,5.78,7.2,7.05
06/26/2018 09:44:58.000000,5.82,7.65,6.82
06/26/2018 09:47:38.000000,5.85,7.1,6.82
06/26/2018 09:50:18.000000,5.62,7.2,7.12
06/26/2018 09:52:58.000000,6.13,7.49,7.46
06/26/2018 09:55:37.000000,5.65,7.07,6.75
06/26/2018 09:59:38.000000,6.25,8.45,7.62
06/26/2018 10:02:18.000000,5.43,6.95,6.68
06/26/2018 10:04:58.000000,4.9,6.03,5.68
06/26/2018 10:07:37.000000,5.43,6.87,6.7
06/26/2018 10:11:37.000000,6.1,8.23,7.78
06/26/2018 10:14:18.000000,6.6,7.97,7.8
06/26/2018 10:16:57.000000,5.45,7.25,6.97
06/26/2018 10:19:37.000000,6.07,8.27,8.1
06/26/2018 10:23:37.000000,5.9,7.67,7.44
06/26/2018 10:26:18.000000,6.25,7.75,7.4
06/26/2018 10:28:57.000000,5.5,7.07,6.87
06/26/2018 10:31:37.000000,5.1,6.38,6.23
06/26/2018 10:35:45.000000,5.15,6.7,6.52
06/26/2018 10:38:25.000000,5.57,7.22,7.2
06/26/2018 10:41:05.000000,5.85,6.95,6.7
06/26/2018 10:43:45.000000,5.74,7.28,7.0
06/26/2018 10:47:45.000000,5.87,7.15,7.08
06/26/2018 10:50:26.000000,5.71,8.34,7.32
06/26/2018 10:53:05.000000,5.72,7.31,7.28
06/26/2018 10:55:45.000000,5.61,7.41,7.02
06/26/2018 10:59:45.000000,6.03,7.68,7.15
06/26/2018 11:02:25.000000,6.24,7.34,7.26
06/26/2018 11:05:08.000000,6.2,8.25,7.72
06/26/2018 11:07:45.000000,6.44,8.05,7.73
06/26/2018 11:11:45.000000,5.32,7.28,6.78
06/26/2018 11:14:25.000000,6.29,8.49,7.78
06/26/2018 11:17:05.000000,6.08,7.31,7.03
06/26/2018 11:19:45.000000,5.64,7.67,7.67
06/26/2018 11:23:45.000000,6.28,8.55,8.05
06/26/2018 11:26:24.000000,6.37,9.87,8.39
06/26/2018 11:29:06.000000,6.71,8.86,8.09
06/26/2018 11:31:45.000000,6.31,8.62,8.28
06/26/2018 11:35:45.000000,6.38,9.23,8.38
06/26/2018 11:38:24.000000,6.42,8.39,8.31
06/26/2018 11:41:05.000000,6.37,8.3,7.62
06/26/2018 11:45:05.000000,6.15,8.32,7.9
06/26/2018 11:47:45.000000,6.75,8.3,8.07
06/26/2018 11:50:25.000000,6.62,9.7,8.18
06/26/2018 11:53:05.000000,6.74,10.1,9.08
06/26/2018 11:55:45.000000,5.93,7.6,7.3
06/26/2018 11:59:45.000000,6.46,8.36,8.05
06/26/2018 12:02:25.000000,7.07,8.18,7.95
06/26/2018 12:05:05.000000,6.11,9.16,7.92
06/26/2018 12:07:45.000000,6.79,8.38,8.17
06/26/2018 12:11:45.000000,6.12,8.02,7.54
06/26/2018 12:14:25.000000,6.28,9.03,8.0
06/26/2018 12:17:05.000000,6.95,9.18,8.48
06/26/2018 12:19:45.000000,7.42,9.82,9.66
06/26/2018 12:23:46.000000,6.9,9.35,8.9
06/26/2018 12:26:26.000000,7.79,10.24,9.39
06/26/2018 12:29:09.000000,7.35,10.3,9.0
06/26/2018 12:31:46.000000,8.19,10.24,9.95
06/26/2018 12:35:47.000000,7.07,9.0,8.73
06/26/2018 12:38:26.000000,7.24,10.32,9.71
06/26/2018 12:41:07.000000,7.78,10.56,9.92
06/26/2018 12:43:47.000000,7.24,9.66,8.92
06/26/2018 12:47:46.000000,8.28,11.36,9.97
06/26/2018 12:50:28.000000,7.27,10.17,9.32
06/26/2018 12:53:07.000000,7.65,10.95,10.1
06/26/2018 12:55:48.000000,7.85,10.73,9.95
06/26/2018 12:59:46.000000,6.76,8.34,8.34
06/26/2018 13:02:27.000000,6.81,9.08,8.19
06/26/2018 13:05:06.000000,5.71,7.53,7.53
06/26/2018 13:07:46.000000,6.56,9.02,8.27
06/26/2018 13:11:46.000000,6.26,7.9,7.51
06/26/2018 13:14:26.000000,6.4,8.32,7.82
06/26/2018 13:17:07.000000,5.45,7.03,6.53
06/26/2018 13:19:46.000000,5.5,7.68,7.1
06/26/2018 13:23:46.000000,5.93,8.02,7.78
06/26/2018 13:26:26.000000,6.64,7.92,7.92
06/26/2018 13:29:06.000000,5.32,7.07,6.55
06/26/2018 13:31:46.000000,6.8,8.78,7.83
06/26/2018 13:35:46.000000,5.98,8.66,7.98
06/26/2018 13:38:27.000000,6.35,8.65,8.02
06/26/2018 13:41:06.000000,5.84,8.35,7.27
06/26/2018 13:43:47.000000,5.71,7.62,7.1
06/26/2018 13:47:47.000000,5.12,6.78,6.43
06/26/2018 13:50:27.000000,4.12,5.0,4.71
06/26/2018 13:53:07.000000,4.92,6.74,6.23
06/26/2018 13:55:46.000000,4.78,7.24,5.9
06/26/2018 13:59:46.000000,4.73,7.0,6.17
06/26/2018 14:02:30.000000,4.59,6.44,5.85
06/26/2018 14:05:06.000000,4.75,6.32,5.43
06/26/2018 14:07:47.000000,4.32,6.0,5.6
06/26/2018 14:11:46.000000,5.0,6.29,6.11
06/26/2018 14:14:32.000000,5.15,6.44,6.34
06/26/2018 14:17:08.000000,3.81,5.35,4.73
06/26/2018 14:19:46.000000,3.41,5.03,4.62
06/26/2018 14:23:46.000000,3.03,4.25,3.92
06/26/2018 14:26:26.000000,4.32,5.78,5.44
06/26/2018 14:29:07.000000,3.39,4.51,4.02
06/26/2018 14:31:46.000000,4.13,6.62,5.13
06/26/2018 14:35:46.000000,13.59,15.62,15.33
06/26/2018 14:38:27.000000,4.07,5.69,5.36
06/26/2018 14:41:06.000000,3.32,4.0,4.0
06/26/2018 14:43:47.000000,3.8,4.55,4.55
06/26/2018 14:47:46.000000,4.15,6.1,5.3
06/26/2018 14:50:28.000000,3.25,4.68,4.2
06/26/2018 14:53:07.000000,5.68,8.11,7.54
06/26/2018 14:55:46.000000,2.92,3.95,3.78
06/26/2018 14:59:46.000000,2.85,4.78,4.02
06/26/2018 15:02:26.000000,3.76,5.17,4.56
06/26/2018 15:05:06.000000,2.76,4.45,3.83
06/26/2018 15:07:46.000000,2.58,4.1,3.6
06/26/2018 15:11:47.000000,2.94,4.57,3.91
06/26/2018 15:14:26.000000,3.4,5.03,4.28
06/26/2018 15:17:06.000000,3.29,4.32,4.12
06/26/2018 15:19:46.000000,2.78,4.87,4.28
06/26/2018 15:23:46.000000,3.33,4.85,4.15
06/26/2018 15:26:26.000000,3.2,5.2,4.46
06/26/2018 15:29:07.000000,2.63,3.37,3.1
06/26/2018 15:31:46.000000,2.9,3.77,3.28
06/26/2018 15:35:48.000000,2.93,3.76,3.32
06/26/2018 15:38:26.000000,3.0,3.87,3.87
06/26/2018 15:41:06.000000,2.9,3.47,2.97
06/26/2018 15:43:46.000000,2.65,3.8,3.4
06/26/2018 15:47:46.000000,2.05,2.65,2.5
06/26/2018 15:50:26.000000,2.56,3.28,3.03
06/26/2018 15:53:06.000000,2.12,2.73,2.54
06/26/2018 15:55:47.000000,1.8,2.46,2.46
06/26/2018 15:59:47.000000,1.27,1.76,1.51
06/26/2018 16:02:23.000000,1.0,3.0,3.0
06/26/2018 16:05:04.000000,2.98,3.93,3.59
06/26/2018 16:07:44.000000,1.95,2.38,2.38
06/26/2018 16:11:44.000000,1.78,2.37,1.93
06/26/2018 16:14:24.000000,1.58,2.0,2.0
06/26/2018 16:17:04.000000,1.46,2.41,2.0
06/26/2018 16:19:44.000000,1.9,2.74,2.49
06/26/2018 16:23:44.000000,1.35,2.17,1.95
06/26/2018 16:26:23.000000,1.15,2.53,2.33
06/26/2018 16:29:04.000000,1.36,2.53,1.58
06/26/2018 16:31:44.000000,1.27,2.54,2.07
06/26/2018 16:35:44.000000,1.33,1.74,1.69
06/26/2018 16:38:24.000000,1.4,1.98,1.65
06/26/2018 16:41:04.000000,1.0,1.26,1.26
06/26/2018 16:43:44.000000,0.49,0.88,0.88
06/26/2018 16:47:44.000000,0.52,1.3,0.7
06/26/2018 16:50:24.000000,0.7,1.0,0.86
06/26/2018 16:53:04.000000,0.77,1.38,1.08
06/26/2018 16:55:44.000000,0.83,1.37,1.15
06/26/2018 16:59:44.000000,0.62,1.33,1.33
06/26/2018 17:02:24.000000,0.88,1.34,1.34
06/26/2018 17:05:04.000000,0.93,0.93,0.93
06/26/2018 17:07:44.000000,1.0,1.44,1.44
06/26/2018 17:10:24.000000,1.22,1.76,1.49
06/26/2018 17:14:24.000000,0.0,2.0,2.0
06/26/2018 17:17:04.000000,1.0,1.34,1.34
06/26/2018 17:19:44.000000,0.75,1.2,1.2
06/26/2018 17:23:44.000000,1.0,1.51,1.51
06/26/2018 17:26:24.000000,0.95,1.46,1.21
06/26/2018 17:29:05.000000,0.88,1.9,1.52
06/26/2018 17:31:44.000000,1.0,1.35,1.35
06/26/2018 17:35:46.000000,1.15,1.85,1.49
06/26/2018 17:38:24.000000,1.56,2.27,1.9
06/26/2018 17:41:04.000000,1.55,2.65,2.65
06/26/2018 17:43:44.000000,1.17,1.76,1.76
06/26/2018 17:47:44.000000,1.83,2.44,2.34
06/26/2018 17:50:24.000000,2.08,2.92,2.55
06/26/2018 17:53:04.000000,1.56,1.97,1.97
06/26/2018 17:55:44.000000,2.62,3.37,3.17
06/26/2018 17:59:44.000000,3.03,4.08,3.78
06/26/2018 18:02:24.000000,8.59,10.07,9.76
06/26/2018 18:05:04.000000,7.26,8.21,8.17
06/26/2018 18:07:44.000000,2.37,3.39,3.15
06/26/2018 18:11:44.000000,4.33,5.59,5.44
06/26/2018 18:14:24.000000,2.88,4.26,3.6
06/26/2018 18:17:04.000000,4.65,5.87,5.87
06/26/2018 18:19:44.000000,4.07,5.73,5.46
06/26/2018 18:23:44.000000,3.95,5.61,5.41
