InstrumentName, Construction Dust Monitor (B) [Sensor B],,
06/25/2018 17:32:56.000000,3.54,4.76,4.76
06/25/2018 17:35:36.000000,3.74,5.24,4.57
06/25/2018 17:38:16.000000,2.86,3.64,3.64
06/25/2018 17:40:56.000000,3.36,4.17,4.17
06/25/2018 17:44:55.000000,3.64,4.86,4.57
06/25/2018 17:47:36.000000,3.51,4.2,4.2
06/25/2018 17:50:17.000000,3.62,4.86,4.5
06/25/2018 17:52:56.000000,4.56,6.15,5.85
06/25/2018 17:56:56.000000,4.0,4.5,4.5
06/25/2018 17:59:35.000000,3.37,4.61,4.39
06/25/2018 18:02:15.000000,4.33,5.86,5.26
06/25/2018 18:04:56.000000,2.8,3.61,3.61
06/25/2018 18:08:56.000000,2.92,3.87,3.6
06/25/2018 18:11:36.000000,2.02,2.83,2.83
06/25/2018 18:14:16.000000,3.27,3.98,3.78
06/25/2018 18:16:56.000000,4.15,5.75,5.07
06/25/2018 18:20:55.000000,3.29,4.29,4.0
06/25/2018 18:23:36.000000,3.57,4.4,4.19
06/25/2018 18:26:16.000000,3.29,4.5,4.29
06/25/2018 18:28:55.000000,4.26,5.62,5.33
06/25/2018 18:32:56.000000,4.6,5.21,5.07
06/25/2018 18:35:36.000000,3.87,5.85,5.43
06/25/2018 18:38:15.000000,3.05,4.55,4.48
06/25/2018 18:40:56.000000,2.71,4.02,3.55
06/25/2018 18:44:55.000000,6.22,7.85,7.71
06/25/2018 18:47:35.000000,3.41,4.49,4.27
06/25/2018 18:50:16.000000,3.26,4.4,4.4
06/25/2018 18:52:56.000000,3.51,4.76,4.34
06/25/2018 18:56:56.000000,3.63,5.46,5.0
06/25/2018 18:59:36.000000,3.55,4.68,4.47
06/25/2018 19:02:16.000000,4.27,5.88,5.63
06/25/2018 19:04:56.000000,3.71,4.34,4.32
06/25/2018 19:07:36.000000,3.15,4.22,3.97
06/25/2018 19:11:36.000000,4.19,5.19,4.69
06/25/2018 19:14:16.000000,3.86,5.07,4.83
06/25/2018 19:16:56.000000,3.78,4.88,4.73
06/25/2018 19:20:56.000000,3.67,4.86,4.71
06/25/2018 19:23:36.000000,3.57,5.17,4.57
06/25/2018 19:26:16.000000,3.71,5.05,5.05
06/25/2018 19:28:56.000000,3.02,4.1,4.0
06/25/2018 19:31:36.000000,3.24,4.71,4.21
06/25/2018 19:35:37.000000,3.69,4.07,4.05
06/25/2018 19:38:16.000000,3.2,5.17,4.83
06/25/2018 19:40:56.000000,3.32,4.51,3.88
06/25/2018 19:44:56.000000,3.37,4.2,3.83
06/25/2018 19:47:35.000000,3.55,4.95,4.43
06/25/2018 19:50:16.000000,2.98,4.17,3.95
06/25/2018 19:52:56.000000,3.44,4.74,4.69
06/25/2018 19:55:36.000000,3.69,4.81,4.33
06/25/2018 19:59:36.000000,2.93,3.81,3.64
06/25/2018 20:02:15.000000,3.79,4.81,4.57
06/25/2018 20:04:56.000000,3.22,4.54,4.32
06/25/2018 20:08:56.000000,2.98,4.51,4.17
06/25/2018 20:11:36.000000,3.24,4.33,4.05
06/25/2018 20:14:16.000000,2.83,3.59,3.37
06/25/2018 20:16:56.000000,2.5,3.53,3.08
06/25/2018 20:20:56.000000,2.92,3.97,3.45
06/25/2018 20:23:36.000000,3.0,4.68,4.29
06/25/2018 20:26:16.000000,2.6,4.05,3.45
06/25/2018 20:28:56.000000,3.31,4.93,4.0
06/25/2018 20:32:56.000000,2.98,4.37,3.76
06/25/2018 20:35:36.000000,2.54,3.05,3.05
06/25/2018 20:38:16.000000,2.9,3.83,3.68
06/25/2018 20:40:55.000000,2.15,3.17,3.12
06/25/2018 20:43:37.000000,3.27,4.27,3.71
06/25/2018 20:47:36.000000,2.29,3.1,3.02
06/25/2018 20:50:16.000000,2.41,3.73,3.39
06/25/2018 20:52:56.000000,2.56,3.44,3.15
06/25/2018 20:55:36.000000,2.28,3.3,3.03
06/25/2018 20:59:36.000000,3.21,3.6,3.45
06/25/2018 21:02:16.000000,2.83,4.1,3.32
06/25/2018 21:04:56.000000,3.19,4.26,4.07
06/25/2018 21:07:36.000000,2.0,2.71,2.71
06/25/2018 21:11:36.000000,2.62,3.24,3.17
06/25/2018 21:14:16.000000,2.67,3.4,3.0
06/25/2018 21:16:56.000000,2.92,4.36,3.54
06/25/2018 21:20:56.000000,2.57,3.95,3.43
06/25/2018 21:23:36.000000,2.38,3.38,3.31
06/25/2018 21:26:16.000000,2.51,3.44,2.93
06/25/2018 21:28:56.000000,2.44,3.15,3.0
06/25/2018 21:32:56.000000,2.12,2.98,2.98
06/25/2018 21:35:36.000000,2.88,3.21,3.21
06/25/2018 21:38:16.000000,2.24,3.71,2.89
06/25/2018 21:40:56.000000,2.59,3.22,3.22
06/25/2018 21:43:36.000000,3.0,3.76,3.76
06/25/2018 21:47:36.000000,2.45,2.81,2.81
06/25/2018 21:50:18.000000,1.98,2.32,2.17
06/25/2018 21:52:56.000000,2.71,3.29,3.22
06/25/2018 21:55:36.000000,2.9,4.37,3.85
06/25/2018 21:59:36.000000,4.86,6.26,5.71
06/25/2018 22:02:16.000000,3.12,4.22,4.02
06/25/2018 22:04:56.000000,2.56,3.49,3.41
06/25/2018 22:07:36.000000,2.51,3.34,3.0
06/25/2018 22:11:36.000000,2.08,3.25,2.83
06/25/2018 22:14:16.000000,1.95,2.93,2.24
06/25/2018 22:16:56.000000,2.42,3.2,2.75
06/25/2018 22:19:36.000000,2.43,3.1,3.1
06/25/2018 22:23:36.000000,2.33,3.02,2.76
06/25/2018 22:26:16.000000,3.05,4.25,3.95
06/25/2018 22:28:56.000000,2.1,3.37,2.67
06/25/2018 22:31:37.000000,2.1,2.69,2.45
06/25/2018 22:35:36.000000,2.45,2.79,2.62
06/25/2018 22:38:16.000000,2.31,3.29,3.0
06/25/2018 22:40:56.000000,2.31,3.45,3.0
06/25/2018 22:43:36.000000,2.52,3.6,3.29
06/25/2018 22:47:36.000000,2.62,3.81,3.17
06/25/2018 22:50:16.000000,2.37,3.0,2.93
06/25/2018 22:52:56.000000,2.39,3.32,2.83
06/25/2018 22:55:36.000000,5.98,10.52,8.24
06/25/2018 22:59:36.000000,2.85,3.8,3.8
06/25/2018 23:02:16.000000,5.5,6.74,6.74
06/25/2018 23:04:56.000000,3.27,4.54,4.1
06/25/2018 23:07:46.000000,2.85,3.85,3.63
06/25/2018 23:11:46.000000,3.33,5.36,4.62
06/25/2018 23:14:26.000000,2.88,3.4,3.33
06/25/2018 23:17:06.000000,2.32,3.51,3.07
06/25/2018 23:19:46.000000,2.71,4.02,3.76
06/25/2018 23:23:46.000000,2.14,3.4,3.02
06/25/2018 23:26:26.000000,2.1,3.02,2.88
06/25/2018 23:29:06.000000,2.34,2.98,2.98
06/25/2018 23:31:46.000000,1.93,2.48,2.48
06/25/2018 23:35:46.000000,1.83,2.49,2.49
06/25/2018 23:38:26.000000,1.77,2.53,2.53
06/25/2018 23:41:06.000000,2.15,2.56,2.56
06/25/2018 23:43:46.000000,2.05,2.6,2.53
06/25/2018 23:47:46.000000,2.29,2.93,2.62
06/25/2018 23:50:26.000000,2.44,3.2,2.83
06/25/2018 23:53:06.000000,1.9,2.71,2.71
06/25/2018 23:55:46.000000,1.92,2.9,2.8
06/25/2018 23:59:46.000000,1.83,2.48,2.31
06/26/2018 00:02:26.000000,2.33,3.57,2.64
06/26/2018 00:05:06.000000,1.85,2.27,2.2
06/26/2018 00:07:46.000000,2.0,2.76,2.76
06/26/2018 00:11:46.000000,1.74,2.74,2.31
06/26/2018 00:14:26.000000,1.78,2.1,2.02
06/26/2018 00:17:06.000000,2.0,2.5,2.47
06/26/2018 00:19:46.000000,2.24,3.29,2.88
06/26/2018 00:23:46.000000,1.76,2.21,2.0
06/26/2018 00:26:28.000000,1.69,2.05,1.86
06/26/2018 00:29:06.000000,1.62,2.14,1.93
06/26/2018 00:31:46.000000,1.8,2.62,2.28
06/26/2018 00:35:46.000000,1.64,2.62,2.14
06/26/2018 00:38:26.000000,1.86,2.6,2.6
06/26/2018 00:41:06.000000,1.12,1.76,1.76
06/26/2018 00:43:46.000000,1.22,1.8,1.8
06/26/2018 00:47:46.000000,1.2,1.59,1.59
06/26/2018 00:50:26.000000,1.22,1.85,1.54
06/26/2018 00:53:06.000000,1.27,1.92,1.77
06/26/2018 00:55:46.000000,1.71,2.27,2.27
06/26/2018 00:59:46.000000,1.48,2.05,1.83
06/26/2018 01:02:26.000000,1.48,2.43,2.07
06/26/2018 01:05:09.000000,1.1,1.52,1.52
06/26/2018 01:07:46.000000,1.27,1.93,1.85
06/26/2018 01:11:46.000000,1.05,2.37,2.3
06/26/2018 01:14:26.000000,1.0,1.71,1.48
06/26/2018 01:17:06.000000,1.67,2.28,2.0
06/26/2018 01:19:46.000000,1.0,1.83,1.39
06/26/2018 01:23:46.000000,1.07,1.88,1.88
06/26/2018 01:26:26.000000,1.47,1.98,1.93
06/26/2018 01:29:06.000000,1.9,2.0,2.0
06/26/2018 01:31:46.000000,1.73,2.76,2.29
06/26/2018 01:35:46.000000,1.49,2.39,2.15
06/26/2018 01:38:26.000000,1.0,1.73,1.39
06/26/2018 01:41:07.000000,1.51,1.68,1.68
06/26/2018 01:43:46.000000,1.26,1.57,1.57
06/26/2018 01:47:46.000000,1.62,2.35,2.0
06/26/2018 01:50:26.000000,1.37,1.9,1.9
06/26/2018 01:53:07.000000,1.7,2.22,2.22
06/26/2018 01:55:46.000000,1.0,1.38,1.38
06/26/2018 01:59:46.000000,1.17,2.0,1.55
06/26/2018 02:02:26.000000,1.4,2.55,2.02
06/26/2018 02:05:06.000000,1.71,2.32,2.0
06/26/2018 02:07:46.000000,2.07,2.67,2.55
06/26/2018 02:11:46.000000,2.17,2.83,2.83
06/26/2018 02:14:26.000000,1.9,2.64,2.6
06/26/2018 02:17:06.000000,2.45,3.11,2.87
06/26/2018 02:19:46.000000,1.5,2.26,2.26
06/26/2018 02:23:46.000000,2.93,4.31,3.69
06/26/2018 02:26:26.000000,1.98,2.72,2.7
06/26/2018 02:29:06.000000,2.66,3.39,3.32
06/26/2018 02:31:46.000000,2.58,3.42,3.33
06/26/2018 02:35:46.000000,2.93,3.93,3.64
06/26/2018 02:38:26.000000,3.07,4.05,3.83
06/26/2018 02:41:06.000000,2.51,3.83,3.44
06/26/2018 02:43:46.000000,3.29,3.85,3.73
06/26/2018 02:47:46.000000,2.9,3.49,3.49
06/26/2018 02:50:26.000000,2.71,3.71,3.52
06/26/2018 02:53:06.000000,3.07,4.14,3.76
06/26/2018 02:55:46.000000,3.29,4.36,4.21
06/26/2018 02:59:46.000000,3.78,5.15,5.05
06/26/2018 03:02:26.000000,3.53,4.35,4.21
06/26/2018 03:05:06.000000,3.79,5.0,4.71
06/26/2018 03:07:46.000000,3.8,5.27,4.9
06/26/2018 03:11:46.000000,4.4,6.48,6.0
06/26/2018 03:14:26.000000,4.39,5.83,5.59
06/26/2018 03:17:06.000000,3.95,5.57,5.25
06/26/2018 03:19:46.000000,4.0,4.9,4.9
06/26/2018 03:23:47.000000,5.05,9.21,7.14
06/26/2018 03:26:26.000000,4.0,5.85,5.39
06/26/2018 03:29:06.000000,5.14,6.4,6.33
06/26/2018 03:31:46.000000,5.18,6.65,6.47
06/26/2018 03:35:46.000000,6.19,8.07,7.69
06/26/2018 03:38:26.000000,6.98,9.86,9.12
06/26/2018 03:41:06.000000,7.24,9.88,8.83
06/26/2018 03:43:46.000000,7.67,10.38,9.57
06/26/2018 03:47:46.000000,8.13,9.85,9.65
06/26/2018 03:50:29.000000,8.05,10.74,10.08
06/26/2018 03:53:06.000000,7.46,9.51,9.22
06/26/2018 03:55:46.000000,6.83,9.46,9.02
06/26/2018 03:59:46.000000,6.6,8.14,7.71
06/26/2018 04:02:26.000000,7.17,8.55,8.5
06/26/2018 04:05:06.000000,7.83,10.67,10.05
06/26/2018 04:07:46.000000,7.34,10.12,9.54
06/26/2018 04:10:26.000000,9.59,12.37,11.68
06/26/2018 04:14:15.000000,7.85,11.44,10.78
06/26/2018 04:17:27.000000,7.8,11.66,10.56
06/26/2018 04:20:10.000000,8.1,10.15,9.38
06/26/2018 04:22:47.000000,9.0,11.9,11.45
06/26/2018 04:26:48.000000,9.66,12.73,11.9
06/26/2018 04:29:27.000000,10.32,12.27,11.76
06/26/2018 04:32:07.000000,9.07,11.73,10.56
06/26/2018 04:34:47.000000,10.22,12.9,12.41
06/26/2018 04:38:47.000000,8.29,11.2,11.2
06/26/2018 04:41:27.000000,8.83,11.66,10.9
06/26/2018 04:44:07.000000,8.85,11.24,10.71
06/26/2018 04:46:47.000000,7.36,8.45,8.24
06/26/2018 04:50:47.000000,6.75,8.93,8.6
06/26/2018 04:53:27.000000,7.95,9.67,9.13
06/26/2018 04:56:07.000000,7.14,10.19,9.05
06/26/2018 04:58:47.000000,6.75,9.88,9.27
06/26/2018 05:02:47.000000,6.98,9.4,8.5
06/26/2018 05:05:27.000000,5.71,6.98,6.85
06/26/2018 05:08:07.000000,5.71,7.69,7.62
06/26/2018 05:10:47.000000,5.39,7.95,6.54
06/26/2018 05:14:47.000000,6.54,8.71,8.54
06/26/2018 05:17:27.000000,6.24,8.88,8.37
06/26/2018 05:20:09.000000,5.83,7.76,7.22
06/26/2018 05:22:47.000000,5.85,8.1,7.34
06/26/2018 05:26:47.000000,6.1,8.27,7.35
06/26/2018 05:29:28.000000,5.76,8.05,6.98
06/26/2018 05:32:07.000000,5.93,7.15,7.15
06/26/2018 05:34:47.000000,5.69,7.43,7.29
06/26/2018 05:38:47.000000,6.4,8.6,8.43
06/26/2018 05:41:27.000000,6.67,8.26,7.74
06/26/2018 05:44:08.000000,6.12,8.17,7.9
06/26/2018 05:46:47.000000,6.41,7.9,7.56
06/26/2018 05:50:47.000000,6.34,7.54,7.54
06/26/2018 05:53:27.000000,6.45,8.13,7.72
06/26/2018 05:56:07.000000,6.76,7.46,7.39
06/26/2018 05:58:47.000000,6.28,7.5,7.5
06/26/2018 06:02:47.000000,5.67,6.76,6.5
06/26/2018 06:05:27.000000,5.49,7.14,6.77
06/26/2018 06:08:07.000000,5.57,7.22,7.22
06/26/2018 06:10:47.000000,6.31,7.45,7.12
06/26/2018 06:14:47.000000,6.54,8.66,8.24
06/26/2018 06:17:27.000000,8.23,11.3,10.3
06/26/2018 06:20:09.000000,8.31,11.02,9.95
06/26/2018 06:22:47.000000,6.92,10.74,9.92
06/26/2018 06:26:47.000000,7.35,9.14,8.47
06/26/2018 06:29:28.000000,7.12,9.07,8.78
06/26/2018 06:32:07.000000,7.07,9.5,8.48
06/26/2018 06:34:47.000000,6.61,8.8,8.71
06/26/2018 06:38:47.000000,5.86,7.62,7.36
06/26/2018 06:41:28.000000,6.54,8.22,7.83
06/26/2018 06:44:07.000000,6.2,8.22,8.0
06/26/2018 06:46:47.000000,7.08,9.51,8.84
06/26/2018 06:50:48.000000,6.59,8.0,7.98
06/26/2018 06:53:27.000000,6.03,7.49,7.49
06/26/2018 06:56:08.000000,5.9,7.68,7.41
06/26/2018 06:58:47.000000,6.08,7.38,7.19
06/26/2018 07:02:48.000000,9.19,12.55,11.6
06/26/2018 07:05:27.000000,7.07,8.63,8.39
06/26/2018 07:08:08.000000,6.24,7.71,7.63
06/26/2018 07:10:47.000000,6.05,7.32,6.78
06/26/2018 07:14:47.000000,6.0,8.17,7.8
06/26/2018 07:17:27.000000,6.07,7.69,7.69
06/26/2018 07:20:08.000000,6.52,9.05,8.31
06/26/2018 07:22:47.000000,6.12,7.51,7.17
06/26/2018 07:25:27.000000,6.22,7.9,7.22
06/26/2018 07:29:28.000000,6.87,8.52,8.43
06/26/2018 07:32:08.000000,7.03,9.05,8.44
06/26/2018 07:34:47.000000,6.32,7.61,7.34
06/26/2018 07:38:47.000000,4.34,6.39,6.1
06/26/2018 07:41:27.000000,5.37,6.89,6.58
06/26/2018 07:44:07.000000,6.29,8.24,7.86
06/26/2018 07:46:48.000000,5.9,7.9,7.46
06/26/2018 07:50:47.000000,5.98,7.07,7.07
06/26/2018 07:53:27.000000,5.66,7.17,7.17
06/26/2018 07:56:08.000000,5.83,7.56,7.02
06/26/2018 07:58:48.000000,6.23,8.28,7.77
06/26/2018 08:02:47.000000,5.64,7.12,6.98
06/26/2018 08:08:08.000000,5.29,7.71,6.71
06/26/2018 08:10:47.000000,5.74,8.4,7.19
06/26/2018 08:14:47.000000,5.63,7.22,6.59
06/26/2018 08:17:28.000000,5.27,6.93,6.59
06/26/2018 08:20:08.000000,6.21,8.31,7.64
06/26/2018 08:22:48.000000,5.41,7.32,7.17
06/26/2018 08:26:47.000000,6.17,8.29,7.78
06/26/2018 08:29:27.000000,5.39,7.46,6.63
06/26/2018 08:32:07.000000,5.88,8.02,7.48
06/26/2018 08:34:47.000000,6.48,7.62,7.26
06/26/2018 08:38:48.000000,8.33,10.83,9.86
06/26/2018 08:41:27.000000,7.29,9.73,9.34
06/26/2018 08:44:07.000000,8.48,10.98,10.48
06/26/2018 08:46:48.000000,10.39,13.46,13.0
06/26/2018 08:50:47.000000,8.32,11.78,10.83
06/26/2018 08:53:28.000000,7.71,10.22,9.51
06/26/2018 08:56:08.000000,7.76,10.66,10.29
06/26/2018 08:58:47.000000,8.18,9.7,9.48
06/26/2018 09:02:47.000000,7.24,10.21,9.14
06/26/2018 09:05:27.000000,7.27,9.9,8.88
06/26/2018 09:08:08.000000,7.46,9.32,8.88
06/26/2018 09:10:48.000000,6.12,8.29,8.1
06/26/2018 09:14:48.000000,5.24,7.2,7.05
06/26/2018 09:17:28.000000,5.28,7.08,6.86
06/26/2018 09:20:08.000000,4.93,6.63,6.46
06/26/2018 09:22:47.000000,5.17,6.64,6.05
06/26/2018 09:26:48.000000,6.05,7.8,7.51
06/26/2018 09:29:27.000000,5.54,7.54,7.15
06/26/2018 09:32:07.000000,5.57,7.32,6.55
06/26/2018 09:34:48.000000,6.0,7.9,7.27
06/26/2018 09:38:47.000000,5.68,7.66,7.2
06/26/2018 09:41:27.000000,6.1,7.85,7.34
06/26/2018 09:44:07.000000,5.85,7.72,7.33
06/26/2018 09:46:47.000000,5.41,7.66,7.0
06/26/2018 09:50:48.000000,5.85,7.66,7.32
06/26/2018 09:53:27.000000,6.12,8.51,8.2
06/26/2018 09:56:08.000000,5.78,8.49,7.27
06/26/2018 09:58:47.000000,6.2,7.75,7.68
06/26/2018 10:02:47.000000,6.15,8.24,7.8
06/26/2018 10:05:27.000000,5.66,7.66,7.32
06/26/2018 10:08:08.000000,5.69,7.83,7.21
06/26/2018 10:10:47.000000,6.73,8.8,8.51
06/26/2018 10:14:48.000000,6.41,8.37,8.15
06/26/2018 10:17:27.000000,6.27,8.29,7.71
06/26/2018 10:20:10.000000,6.28,8.3,7.78
06/26/2018 10:22:47.000000,6.54,8.78,8.56
06/26/2018 10:26:48.000000,6.0,9.02,7.93
06/26/2018 10:29:28.000000,5.74,7.12,6.6
06/26/2018 10:32:08.000000,5.93,8.23,7.57
06/26/2018 10:34:55.000000,6.0,36.0,12.0
06/26/2018 10:37:35.000000,5.78,7.54,6.93
06/26/2018 10:41:35.000000,5.88,8.1,7.93
06/26/2018 10:44:15.000000,6.54,8.46,7.71
06/26/2018 10:46:55.000000,5.42,8.18,7.76
06/26/2018 10:50:55.000000,6.12,8.48,7.6
06/26/2018 10:53:34.000000,6.37,7.75,7.37
06/26/2018 10:56:15.000000,6.1,8.29,7.14
06/26/2018 10:58:55.000000,6.67,8.48,8.26
06/26/2018 11:02:55.000000,6.46,8.46,7.68
06/26/2018 11:05:35.000000,7.02,9.9,9.05
06/26/2018 11:08:15.000000,6.59,7.66,7.66
06/26/2018 11:10:55.000000,6.28,8.14,7.44
06/26/2018 11:14:54.000000,6.3,8.81,8.4
06/26/2018 11:17:35.000000,6.48,8.0,7.74
06/26/2018 11:20:17.000000,7.22,8.82,8.5
06/26/2018 11:22:54.000000,6.67,8.61,8.56
06/26/2018 11:26:55.000000,7.0,8.67,8.36
06/26/2018 11:29:35.000000,6.39,9.63,8.49
06/26/2018 11:32:15.000000,6.76,10.05,8.88
06/26/2018 11:34:55.000000,7.0,9.23,8.66
06/26/2018 11:38:55.000000,6.67,9.26,8.33
06/26/2018 11:41:39.000000,6.49,8.26,7.92
06/26/2018 11:44:15.000000,6.28,8.32,7.9
06/26/2018 11:46:55.000000,6.18,8.15,8.15
06/26/2018 11:49:35.000000,6.34,9.41,8.68
06/26/2018 11:53:35.000000,7.05,9.8,9.29
06/26/2018 11:56:15.000000,6.97,8.51,8.15
06/26/2018 11:58:55.000000,5.64,7.98,7.36
06/26/2018 12:01:35.000000,7.0,8.78,8.54
06/26/2018 12:05:35.000000,6.43,7.7,7.7
06/26/2018 12:08:15.000000,6.86,9.02,9.02
06/26/2018 12:10:55.000000,6.61,10.46,8.56
06/26/2018 12:14:55.000000,7.39,10.61,9.56
06/26/2018 12:17:35.000000,7.85,10.9,9.85
06/26/2018 12:20:16.000000,7.76,9.59,9.27
06/26/2018 12:22:56.000000,6.0,20.0,20.0
06/26/2018 12:25:38.000000,7.6,11.58,10.07
06/26/2018 12:29:36.000000,7.67,9.81,9.6
06/26/2018 12:32:16.000000,8.38,11.44,10.21
06/26/2018 12:34:56.000000,7.98,10.39,9.95
06/26/2018 12:37:36.000000,7.71,10.26,9.93
06/26/2018 12:41:36.000000,7.36,9.36,9.21
06/26/2018 12:44:16.000000,8.47,10.86,10.33
06/26/2018 12:46:56.000000,7.93,11.81,10.21
06/26/2018 12:49:36.000000,8.21,11.31,10.31
06/26/2018 12:53:36.000000,7.12,9.46,9.41
06/26/2018 12:56:16.000000,8.26,11.95,10.74
06/26/2018 12:58:56.000000,7.59,9.64,9.08
06/26/2018 13:01:36.000000,6.38,10.29,8.79
06/26/2018 13:05:37.000000,5.97,8.15,7.72
06/26/2018 13:08:17.000000,6.79,8.45,8.32
06/26/2018 13:10:57.000000,5.3,8.07,7.05
06/26/2018 13:13:36.000000,5.8,7.72,7.4
06/26/2018 13:17:36.000000,6.2,8.0,7.51
06/26/2018 13:20:17.000000,6.0,7.67,7.67
06/26/2018 13:22:56.000000,6.56,9.15,8.29
06/26/2018 13:25:36.000000,5.4,6.87,6.68
06/26/2018 13:29:36.000000,6.02,7.66,7.46
06/26/2018 13:32:19.000000,6.69,9.1,8.69
06/26/2018 13:34:56.000000,5.98,8.22,7.9
06/26/2018 13:37:36.000000,6.32,8.44,8.0
06/26/2018 13:41:36.000000,6.33,7.81,7.33
06/26/2018 13:44:16.000000,6.22,8.9,7.71
06/26/2018 13:46:56.000000,5.68,7.27,6.95
06/26/2018 13:49:37.000000,4.12,7.0,5.71
06/26/2018 13:53:36.000000,4.28,6.0,5.55
06/26/2018 13:56:17.000000,4.33,6.26,5.08
06/26/2018 13:58:56.000000,4.55,7.12,5.32
06/26/2018 14:02:56.000000,4.05,6.34,5.44
06/26/2018 14:05:39.000000,4.29,6.05,5.54
06/26/2018 14:08:17.000000,5.13,7.44,6.64
06/26/2018 14:12:16.000000,4.74,6.4,6.1
06/26/2018 14:13:36.000000,4.26,5.6,5.23
06/26/2018 14:17:36.000000,3.8,5.78,5.37
06/26/2018 14:20:16.000000,3.57,5.11,4.65
06/26/2018 14:22:56.000000,3.49,4.88,4.2
06/26/2018 14:25:36.000000,2.95,4.54,3.92
06/26/2018 14:29:36.000000,3.55,5.9,4.5
06/26/2018 14:32:17.000000,3.4,5.0,4.57
06/26/2018 14:34:57.000000,7.53,9.45,9.07
06/26/2018 14:37:36.000000,4.27,6.73,5.59
06/26/2018 14:41:36.000000,3.41,4.71,4.63
06/26/2018 14:44:16.000000,3.71,5.21,4.48
06/26/2018 14:46:56.000000,3.61,4.9,4.61
06/26/2018 14:50:56.000000,3.33,4.48,4.26
06/26/2018 14:53:36.000000,4.8,7.62,7.28
06/26/2018 14:56:16.000000,3.64,5.36,4.5
06/26/2018 14:58:56.000000,3.73,4.88,4.49
06/26/2018 15:01:36.000000,2.6,4.21,3.77
06/26/2018 15:05:36.000000,3.15,5.25,4.45
06/26/2018 15:08:16.000000,3.0,5.32,4.1
06/26/2018 15:10:58.000000,3.2,5.03,3.95
06/26/2018 15:13:36.000000,3.33,4.89,4.53
06/26/2018 15:17:36.000000,4.0,5.42,4.58
06/26/2018 15:20:17.000000,3.35,4.72,4.07
06/26/2018 15:22:56.000000,2.47,3.75,3.4
06/26/2018 15:25:36.000000,3.39,4.88,4.41
06/26/2018 15:29:36.000000,2.56,4.15,3.54
06/26/2018 15:32:16.000000,2.24,3.83,2.95
06/26/2018 15:34:57.000000,2.12,3.12,2.78
06/26/2018 15:37:37.000000,2.0,3.67,2.85
06/26/2018 15:41:36.000000,2.76,3.98,3.39
06/26/2018 15:44:16.000000,2.15,2.53,2.53
06/26/2018 15:46:56.000000,2.51,4.54,3.34
06/26/2018 15:49:37.000000,2.0,3.12,2.64
06/26/2018 15:53:36.000000,2.0,2.98,2.63
06/26/2018 15:56:18.000000,2.69,3.86,3.02
06/26/2018 15:58:56.000000,1.78,2.83,2.66
06/26/2018 16:02:54.000000,0.0,4.0,4.0
06/26/2018 16:05:34.000000,3.51,4.51,4.07
06/26/2018 16:08:13.000000,1.68,2.8,2.59
06/26/2018 16:10:54.000000,2.34,3.22,3.0
06/26/2018 16:14:54.000000,1.7,2.3,2.23
06/26/2018 16:17:34.000000,1.52,2.48,1.95
06/26/2018 16:20:15.000000,1.68,2.78,2.15
06/26/2018 16:22:54.000000,1.34,2.1,1.88
06/26/2018 16:26:54.000000,2.07,2.9,2.9
06/26/2018 16:29:34.000000,1.71,2.57,2.0
06/26/2018 16:32:14.000000,1.23,1.56,1.56
06/26/2018 16:34:54.000000,1.63,2.44,2.1
06/26/2018 16:38:54.000000,1.61,2.27,2.17
06/26/2018 16:41:34.000000,1.95,2.27,2.02
06/26/2018 16:44:14.000000,1.15,1.71,1.39
06/26/2018 16:46:54.000000,0.88,1.51,1.1
06/26/2018 16:50:54.000000,0.85,1.85,1.46
06/26/2018 16:53:34.000000,1.1,1.88,1.51
06/26/2018 16:56:15.000000,1.36,1.62,1.5
06/26/2018 16:58:54.000000,1.2,1.59,1.59
06/26/2018 17:02:54.000000,1.09,1.59,1.26
06/26/2018 17:05:34.000000,1.0,1.88,1.79
06/26/2018 17:08:14.000000,1.0,1.0,1.0
06/26/2018 17:09:34.000000,1.45,2.05,1.98
06/26/2018 17:14:54.000000,0.0,6.0,6.0
06/26/2018 17:17:34.000000,1.24,1.39,1.39
06/26/2018 17:20:14.000000,1.0,1.6,1.33
06/26/2018 17:22:54.000000,1.0,1.29,1.2
06/26/2018 17:26:54.000000,1.0,1.75,1.75
06/26/2018 17:29:34.000000,1.0,1.9,1.44
06/26/2018 17:32:14.000000,1.07,1.48,1.48
06/26/2018 17:34:54.000000,0.93,1.88,1.66
06/26/2018 17:38:54.000000,1.35,2.12,1.85
06/26/2018 17:41:34.000000,2.26,3.86,3.21
06/26/2018 17:44:15.000000,1.49,1.93,1.93
06/26/2018 17:46:54.000000,2.0,2.75,2.55
06/26/2018 17:50:54.000000,2.0,2.37,2.37
06/26/2018 17:53:34.000000,2.67,3.5,3.17
06/26/2018 17:56:14.000000,2.56,3.71,3.56
06/26/2018 17:58:56.000000,2.12,3.21,3.07
06/26/2018 18:02:54.000000,13.95,16.1,15.55
06/26/2018 18:05:34.000000,8.08,9.63,9.47
06/26/2018 18:08:14.000000,3.1,3.76,3.76
06/26/2018 18:10:54.000000,4.75,6.8,5.85
06/26/2018 18:14:54.000000,3.24,3.79,3.79
06/26/2018 18:17:34.000000,5.34,6.22,6.22
06/26/2018 18:20:14.000000,4.32,5.66,5.44
06/26/2018 18:22:54.000000,4.71,5.82,5.32
06/26/2018 18:26:54.000000,5.02,6.37,5.61
