"","date","ID","Site","SensorType","Lat","Long","parameter","val","flag","parameter_units"
"1962","2022-05-19 22:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm10",NA,"missing","ug/m3"
"1963","2022-05-19 22:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm25_p",NA,"missing","ug/m3"
"1964","2022-05-19 22:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"temperature",NA,"missing","F"
"1965","2022-05-19 23:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"humidity",NA,"missing",NA
"1966","2022-05-19 23:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm10",NA,"missing","ug/m3"
"1967","2022-05-19 23:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm25_p",NA,"missing","ug/m3"
"1968","2022-05-19 23:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"temperature",NA,"missing","F"
"1969","2022-05-20 00:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"humidity",NA,"missing",NA
"1970","2022-05-20 00:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm10",NA,"missing","ug/m3"
"1971","2022-05-20 00:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm25_p",NA,"missing","ug/m3"
"1972","2022-05-20 00:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"temperature",NA,"missing","F"
"1973","2022-05-20 01:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"humidity",NA,"missing",NA
"1974","2022-05-20 01:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm10",NA,"missing","ug/m3"
"1975","2022-05-20 01:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm25_p",NA,"missing","ug/m3"
"1976","2022-05-20 01:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"temperature",NA,"missing","F"
