InstrumentName, MSLA (CS34),,,,,,,,,,,,,,,,
StartTime, 2021-12-01 00:00:00,,,,,,,,,,,,,,,,
EndTime, 2021-12-31 23:59:59,,,,,,,,,,,,,,,,
Date,*Lat,*Lon,B,EH,ET,ICCID,IH,IT,P,PM10,PM1_0,PM2_5,PM2_5_p,Sig,Time,WD,WS
12/01/2021 21:28:00.000000,39.70837,-105.01202,12.456,-1.0,-1.0,,8.3,85.62,840.44,0.0,0.0,0.0,2.511,0.0,,-1.0,-1.0
12/01/2021 21:29:00.000000,39.70837,-105.01202,12.48,-1.0,-1.0,,8.38,85.57,840.46,0.0,0.0,0.0,2.51,0.0,,-1.0,-1.0
12/01/2021 21:30:01.000000,39.70837,-105.01202,12.341,-1.0,-1.0,,8.38,85.55,840.46,0.0,0.0,0.0,2.511,0.0,,-1.0,-1.0
12/01/2021 21:31:00.000000,39.70837,-105.01204,12.451,-1.0,-1.0,,8.44,85.41,840.45,0.17,0.0,0.0,2.514,0.0,,-1.0,-1.0
12/01/2021 21:32:00.000000,39.70831,-105.01257,12.37,-1.0,-1.0,,8.5,85.14,840.44,0.0,0.0,0.0,2.522,0.0,,-1.0,-1.0
12/01/2021 21:33:00.000000,39.70831,-105.01257,12.379,-1.0,-1.0,,8.58,84.89,840.44,0.0,0.0,0.0,2.529,0.0,,-1.0,-1.0
12/01/2021 21:34:00.000000,39.70831,-105.01257,12.523,-1.0,-1.0,,8.68,84.75,840.46,0.07,0.0,0.07,2.575,0.0,,-1.0,-1.0
12/01/2021 21:35:00.000000,39.70831,-105.01257,12.542,-1.0,-1.0,,8.84,84.57,840.46,0.78,0.22,0.78,3.022,0.0,,-1.0,-1.0
12/01/2021 21:36:01.000000,39.70831,-105.01257,12.389,-1.0,-1.0,,8.88,84.42,840.46,0.66,0.04,0.43,2.806,0.0,,-1.0,-1.0
12/01/2021 21:37:00.000000,39.70835,-105.01197,12.384,-1.0,-1.0,,8.92,84.35,840.47,0.23,0.04,0.1,2.601,0.0,,-1.0,-1.0
12/01/2021 21:38:00.000000,39.70835,-105.01197,12.384,-1.0,-1.0,,8.93,84.32,840.48,0.7,0.13,0.39,2.784,0.0,,-1.0,-1.0
12/01/2021 21:39:00.000000,39.70835,-105.01197,12.499,-1.0,-1.0,,8.94,84.27,840.46,0.46,0.14,0.4,2.791,0.0,,-1.0,-1.0
12/01/2021 21:40:00.000000,39.70835,-105.01197,12.528,-1.0,-1.0,,8.95,84.27,840.45,0.12,0.0,0.12,2.616,0.0,,-1.0,-1.0
12/01/2021 21:41:01.000000,39.70774,-105.01193,12.36,-1.0,-1.0,,9.0,84.24,840.46,0.38,0.0,0.38,2.778,0.0,,-1.0,-1.0
12/01/2021 21:42:00.000000,39.70834,-105.01202,12.48,-1.0,-1.0,,8.94,84.25,840.47,0.62,0.4,0.62,2.93,0.0,,-1.0,-1.0
12/01/2021 21:43:00.000000,39.70834,-105.01202,12.552,-1.0,-1.0,,8.98,84.29,840.48,1.32,0.63,1.32,3.366,0.0,,-1.0,-1.0
12/01/2021 21:44:01.000000,39.70834,-105.01202,12.379,-1.0,-1.0,,9.06,84.38,840.5,0.52,0.08,0.52,2.86,0.0,,-1.0,-1.0
12/01/2021 21:45:00.000000,39.70838,-105.01198,12.533,-1.0,-1.0,,8.83,84.46,840.49,0.7,0.27,0.7,2.975,0.0,,-1.0,-1.0
12/01/2021 21:46:00.000000,39.70838,-105.01198,12.394,-1.0,-1.0,,8.75,84.65,840.5,0.36,0.0,0.03,2.551,0.0,,-1.0,-1.0
12/01/2021 21:47:01.000000,39.70838,-105.01198,12.528,-1.0,-1.0,,8.73,84.86,840.52,0.03,0.0,0.02,2.538,0.0,,-1.0,-1.0
12/01/2021 21:48:00.000000,39.70838,-105.01198,12.427,-1.0,-1.0,,8.6,84.97,840.53,0.0,0.0,0.0,2.525,0.0,,-1.0,-1.0
12/01/2021 21:49:00.000000,39.70835,-105.01196,12.394,-1.0,-1.0,,8.51,84.93,840.55,0.39,0.0,0.0,2.529,0.0,,-1.0,-1.0
12/01/2021 21:50:00.000000,39.70835,-105.01196,12.384,-1.0,-1.0,,8.48,84.97,840.56,0.22,0.0,0.0,2.528,0.0,,-1.0,-1.0
12/01/2021 21:51:00.000000,39.70835,-105.01196,12.461,-1.0,-1.0,,8.48,85.08,840.58,0.0,0.0,0.0,2.525,0.0,,-1.0,-1.0
12/01/2021 21:52:00.000000,39.70835,-105.01196,12.379,-1.0,-1.0,,8.44,85.1,840.59,0.0,0.0,0.0,2.525,0.0,,-1.0,-1.0
12/01/2021 21:53:00.000000,39.70839,-105.01192,12.427,-1.0,-1.0,,8.32,85.22,840.61,0.0,0.0,0.0,2.524,0.0,,-1.0,-1.0
12/01/2021 21:54:00.000000,39.70846,-105.01211,12.528,-1.0,-1.0,,8.37,85.39,840.63,0.0,0.0,0.0,2.517,0.0,,-1.0,-1.0
12/01/2021 21:55:00.000000,39.70846,-105.01211,12.427,-1.0,-1.0,,8.22,85.59,840.62,0.0,0.0,0.0,2.514,0.0,,-1.0,-1.0
12/01/2021 21:56:00.000000,39.70733,-105.01143,12.398,-1.0,-1.0,,8.14,85.74,840.65,0.05,0.0,0.0,2.511,0.0,,-1.0,-1.0
12/01/2021 21:57:00.000000,39.70733,-105.01143,12.403,-1.0,-1.0,,8.15,85.84,840.65,0.0,0.0,0.0,2.507,0.0,,-1.0,-1.0
12/01/2021 21:58:00.000000,39.70733,-105.01143,12.494,-1.0,-1.0,,8.0,86.01,840.64,0.0,0.0,0.0,2.505,0.0,,-1.0,-1.0
12/01/2021 21:59:00.000000,39.70733,-105.01143,12.365,-1.0,-1.0,,7.89,86.12,840.62,0.0,0.0,0.0,2.504,0.0,,-1.0,-1.0
12/01/2021 22:00:00.000000,39.70733,-105.01143,12.475,-1.0,-1.0,,7.82,86.23,840.62,0.0,0.0,0.0,2.502,0.0,,-1.0,-1.0
12/01/2021 22:01:00.000000,39.70733,-105.01143,12.461,-1.0,-1.0,,7.82,86.36,840.63,0.01,0.0,0.01,2.504,0.0,,-1.0,-1.0
12/01/2021 22:02:00.000000,39.70733,-105.01143,12.317,-1.0,-1.0,,7.84,86.54,840.63,0.0,0.0,0.0,2.491,0.0,,-1.0,-1.0
12/01/2021 22:03:00.000000,39.70733,-105.01143,12.365,-1.0,-1.0,,7.63,86.66,840.64,0.0,0.0,0.0,2.492,0.0,,-1.0,-1.0
12/01/2021 22:04:00.000000,39.70733,-105.01143,12.341,-1.0,-1.0,,7.6,86.71,840.66,0.03,0.03,0.03,2.51,0.0,,-1.0,-1.0
12/01/2021 22:05:00.000000,39.70733,-105.01143,12.346,-1.0,-1.0,,7.64,86.72,840.67,0.0,0.0,0.0,2.49,0.0,,-1.0,-1.0
12/01/2021 22:06:00.000000,39.70733,-105.01143,12.509,-1.0,-1.0,,7.6,86.75,840.7,0.0,0.0,0.0,2.49,0.0,,-1.0,-1.0
12/01/2021 22:07:00.000000,39.70733,-105.01143,12.48,-1.0,-1.0,,7.58,86.87,840.71,0.0,0.0,0.0,2.486,0.0,,-1.0,-1.0
12/01/2021 22:08:00.000000,39.70837,-105.01196,12.466,-1.0,-1.0,,7.47,87.01,840.74,0.0,0.0,0.0,2.484,0.0,,-1.0,-1.0
12/01/2021 22:09:00.000000,39.70837,-105.01196,12.36,-1.0,-1.0,,7.46,87.07,840.76,0.2,0.0,0.0,2.482,0.0,,-1.0,-1.0
12/01/2021 22:10:00.000000,39.71104,-105.01098,12.346,-1.0,-1.0,,7.35,87.17,840.76,0.48,0.0,0.0,2.481,0.0,,-1.0,-1.0
12/01/2021 22:11:00.000000,39.70879,-105.01186,12.346,-1.0,-1.0,,7.32,87.19,840.76,0.0,0.0,0.0,2.482,0.0,,-1.0,-1.0
12/01/2021 22:12:00.000000,39.70879,-105.01186,12.331,-1.0,-1.0,,7.3,87.15,840.75,0.0,0.0,0.0,2.483,0.0,,-1.0,-1.0
12/01/2021 22:13:00.000000,39.70879,-105.01186,12.35,-1.0,-1.0,,7.32,87.13,840.76,0.0,0.0,0.0,2.484,0.0,,-1.0,-1.0
12/01/2021 22:14:01.000000,39.70879,-105.01186,12.442,-1.0,-1.0,,7.33,87.06,840.75,0.22,0.0,0.0,2.486,0.0,,-1.0,-1.0
12/01/2021 22:15:00.000000,39.70879,-105.01186,12.475,-1.0,-1.0,,7.31,87.05,840.75,0.0,0.0,0.0,2.487,0.0,,-1.0,-1.0
12/01/2021 22:16:00.000000,39.70879,-105.01186,12.432,-1.0,-1.0,,7.3,87.08,840.73,0.0,0.0,0.0,2.486,0.0,,-1.0,-1.0
12/01/2021 22:17:00.000000,39.70879,-105.01186,12.341,-1.0,-1.0,,7.3,87.11,840.73,0.0,0.0,0.0,2.485,0.0,,-1.0,-1.0
12/01/2021 22:18:00.000000,39.7084,-105.01199,12.322,-1.0,-1.0,,7.29,87.15,840.71,0.0,0.0,0.0,2.484,0.0,,-1.0,-1.0
12/01/2021 22:19:00.000000,39.7084,-105.01199,12.326,-1.0,-1.0,,7.3,87.2,840.71,0.17,0.0,0.0,2.482,0.0,,-1.0,-1.0
12/01/2021 22:20:00.000000,39.7084,-105.01199,12.341,-1.0,-1.0,,7.28,87.25,840.71,0.0,0.0,0.0,2.481,0.0,,-1.0,-1.0
12/01/2021 22:21:00.000000,39.7084,-105.01199,12.336,-1.0,-1.0,,7.33,87.3,840.72,0.07,0.0,0.07,2.521,0.0,,-1.0,-1.0
12/01/2021 22:22:00.000000,39.7084,-105.01199,12.331,-1.0,-1.0,,7.29,87.35,840.71,0.0,0.0,0.0,2.477,0.0,,-1.0,-1.0
12/01/2021 22:23:00.000000,39.7084,-105.01199,12.432,-1.0,-1.0,,7.22,87.37,840.69,0.24,0.0,0.1,2.541,0.0,,-1.0,-1.0
12/01/2021 22:24:00.000000,39.70836,-105.01194,12.322,-1.0,-1.0,,7.34,87.36,840.68,0.48,0.0,0.0,2.475,0.0,,-1.0,-1.0
12/01/2021 22:25:00.000000,39.70836,-105.01194,12.317,-1.0,-1.0,,7.37,87.37,840.69,0.0,0.0,0.0,2.474,0.0,,-1.0,-1.0
12/01/2021 22:26:00.000000,39.70836,-105.01194,12.418,-1.0,-1.0,,7.33,87.44,840.7,0.0,0.0,0.0,2.473,0.0,,-1.0,-1.0
12/01/2021 22:27:00.000000,39.70836,-105.01194,12.403,-1.0,-1.0,,7.31,87.45,840.69,0.67,0.29,0.51,2.792,0.0,,-1.0,-1.0
12/01/2021 22:28:00.000000,39.70835,-105.01197,12.322,-1.0,-1.0,,7.34,87.37,840.71,0.06,0.0,0.0,2.475,0.0,,-1.0,-1.0
12/01/2021 22:29:00.000000,39.70835,-105.01197,12.408,-1.0,-1.0,,7.37,87.29,840.73,0.21,0.0,0.01,2.483,0.0,,-1.0,-1.0
12/01/2021 22:30:00.000000,39.70835,-105.01197,12.307,-1.0,-1.0,,7.36,87.19,840.74,0.42,0.0,0.25,2.637,0.0,,-1.0,-1.0
12/01/2021 22:31:00.000000,39.70835,-105.01197,12.322,-1.0,-1.0,,7.53,87.08,840.77,0.22,0.0,0.22,2.618,0.0,,-1.0,-1.0
12/01/2021 22:32:01.000000,39.70835,-105.01197,12.293,-1.0,-1.0,,7.56,86.95,840.77,0.04,0.0,0.04,2.509,0.0,,-1.0,-1.0
12/01/2021 22:33:00.000000,39.70835,-105.01197,12.293,-1.0,-1.0,,7.57,86.76,840.76,0.24,0.0,0.0,2.49,0.0,,-1.0,-1.0
12/01/2021 22:34:00.000000,39.70835,-105.01197,12.317,-1.0,-1.0,,7.64,86.57,840.77,0.08,0.0,0.0,2.495,0.0,,-1.0,-1.0
12/01/2021 22:35:00.000000,39.70836,-105.01195,12.461,-1.0,-1.0,,7.68,86.38,840.76,0.0,0.0,0.0,2.5,0.0,,-1.0,-1.0
12/01/2021 22:36:00.000000,39.70836,-105.01195,12.317,-1.0,-1.0,,7.7,86.2,840.76,0.0,0.0,0.0,2.506,0.0,,-1.0,-1.0
12/01/2021 22:37:00.000000,39.70836,-105.01195,12.446,-1.0,-1.0,,7.73,86.12,840.76,0.0,0.0,0.0,2.508,0.0,,-1.0,-1.0
12/01/2021 22:38:01.000000,39.70836,-105.01195,12.298,-1.0,-1.0,,7.84,85.99,840.76,0.0,0.0,0.0,2.509,0.0,,-1.0,-1.0
12/01/2021 22:39:00.000000,39.70836,-105.01195,12.427,-1.0,-1.0,,7.91,85.86,840.77,0.24,0.0,0.13,2.594,0.0,,-1.0,-1.0
12/01/2021 22:40:00.000000,39.70836,-105.01195,12.408,-1.0,-1.0,,7.87,85.68,840.76,0.15,0.0,0.03,2.538,0.0,,-1.0,-1.0
12/01/2021 22:41:00.000000,39.70834,-105.01193,12.307,-1.0,-1.0,,7.95,85.59,840.77,0.03,0.0,0.03,2.539,0.0,,-1.0,-1.0
12/01/2021 22:42:00.000000,39.70973,-105.01189,12.442,-1.0,-1.0,,7.86,85.51,840.77,0.0,0.0,0.0,2.525,0.0,,-1.0,-1.0
12/01/2021 22:43:00.000000,39.70833,-105.01223,12.274,-1.0,-1.0,,7.88,85.36,840.79,0.0,0.0,0.0,2.53,0.0,,-1.0,-1.0
12/01/2021 22:44:00.000000,39.70833,-105.01223,12.307,-1.0,-1.0,,7.96,85.14,840.78,0.0,0.0,0.0,2.535,0.0,,-1.0,-1.0
12/01/2021 22:45:00.000000,39.70833,-105.01223,12.274,-1.0,-1.0,,8.05,84.97,840.79,0.23,0.0,0.23,2.683,0.0,,-1.0,-1.0
12/01/2021 22:46:00.000000,39.70833,-105.01223,12.298,-1.0,-1.0,,8.14,84.83,840.8,0.13,0.0,0.04,2.567,0.0,,-1.0,-1.0
12/01/2021 22:47:00.000000,39.70833,-105.01223,12.398,-1.0,-1.0,,8.17,84.7,840.83,0.13,0.0,0.0,2.545,0.0,,-1.0,-1.0
12/01/2021 22:48:00.000000,39.70838,-105.01194,12.293,-1.0,-1.0,,8.18,84.55,840.82,0.22,0.0,0.0,2.55,0.0,,-1.0,-1.0
12/01/2021 22:49:00.000000,39.70838,-105.01194,12.269,-1.0,-1.0,,8.22,84.41,840.84,0.0,0.0,0.0,2.554,0.0,,-1.0,-1.0
12/01/2021 22:50:00.000000,39.70838,-105.01194,12.302,-1.0,-1.0,,8.28,84.31,840.85,0.35,0.0,0.0,2.556,0.0,,-1.0,-1.0
12/01/2021 22:51:00.000000,39.70838,-105.01194,12.264,-1.0,-1.0,,8.39,84.16,840.84,0.0,0.0,0.0,2.558,0.0,,-1.0,-1.0
12/01/2021 22:52:00.000000,39.70838,-105.01194,12.264,-1.0,-1.0,,8.38,84.09,840.85,0.38,0.04,0.13,2.642,0.0,,-1.0,-1.0
12/01/2021 22:53:00.000000,39.70838,-105.01194,12.394,-1.0,-1.0,,8.47,84.04,840.85,0.22,0.0,0.09,2.617,0.0,,-1.0,-1.0
12/01/2021 22:54:00.000000,39.70834,-105.01193,12.269,-1.0,-1.0,,8.41,84.02,840.86,0.02,0.0,0.02,2.575,0.0,,-1.0,-1.0
12/01/2021 22:55:00.000000,39.70837,-105.01196,12.269,-1.0,-1.0,,8.42,84.0,840.87,0.42,0.0,0.06,2.6,0.0,,-1.0,-1.0
12/01/2021 22:56:00.000000,39.70837,-105.01195,12.37,-1.0,-1.0,,8.41,84.0,840.88,0.0,0.0,0.0,2.563,0.0,,-1.0,-1.0
12/01/2021 22:57:00.000000,39.70837,-105.01195,12.413,-1.0,-1.0,,8.38,83.96,840.88,0.0,0.0,0.0,2.565,0.0,,-1.0,-1.0
12/01/2021 22:58:00.000000,39.70837,-105.01195,12.264,-1.0,-1.0,,8.41,83.82,840.88,0.17,0.0,0.17,2.676,0.0,,-1.0,-1.0
12/01/2021 22:59:00.000000,39.70837,-105.01195,12.259,-1.0,-1.0,,8.5,83.72,840.91,0.21,0.08,0.21,2.702,0.0,,-1.0,-1.0
12/01/2021 23:00:00.000000,39.70837,-105.01195,12.379,-1.0,-1.0,,8.56,83.69,840.91,0.86,0.42,0.86,3.109,0.0,,-1.0,-1.0
12/01/2021 23:01:00.000000,39.70837,-105.01195,12.418,-1.0,-1.0,,8.63,83.57,840.91,0.85,0.07,0.85,3.105,0.0,,-1.0,-1.0
12/01/2021 23:02:00.000000,39.70788,-105.01085,12.269,-1.0,-1.0,,8.66,83.45,840.91,0.3,0.0,0.19,2.695,0.0,,-1.0,-1.0
12/01/2021 23:03:00.000000,39.70788,-105.01085,12.37,-1.0,-1.0,,8.68,83.12,840.89,0.17,0.0,0.0,2.586,0.0,,-1.0,-1.0
12/01/2021 23:04:00.000000,39.70788,-105.01085,12.25,-1.0,-1.0,,8.84,82.69,840.91,0.04,0.0,0.04,2.622,0.0,,-1.0,-1.0
12/01/2021 23:05:00.000000,39.70788,-105.01085,12.245,-1.0,-1.0,,8.95,82.55,840.93,0.0,0.0,0.0,2.599,0.0,,-1.0,-1.0
12/01/2021 23:06:00.000000,39.70832,-105.01194,12.293,-1.0,-1.0,,9.06,82.29,840.93,0.0,0.0,0.0,2.605,0.0,,-1.0,-1.0
12/01/2021 23:07:00.000000,39.70833,-105.01193,12.278,-1.0,-1.0,,9.14,82.22,840.94,0.0,0.0,0.0,2.605,0.0,,-1.0,-1.0
12/01/2021 23:08:00.000000,39.70824,-105.01204,12.384,-1.0,-1.0,,9.23,82.04,840.93,0.16,0.0,0.16,2.71,0.0,,-1.0,-1.0
12/01/2021 23:09:00.000000,39.70824,-105.01204,12.293,-1.0,-1.0,,9.34,81.78,840.96,0.15,0.0,0.03,2.634,0.0,,-1.0,-1.0
12/01/2021 23:10:00.000000,39.70824,-105.01204,12.37,-1.0,-1.0,,9.49,81.48,840.95,0.17,0.0,0.09,2.678,0.0,,-1.0,-1.0
12/01/2021 23:11:00.000000,39.70824,-105.01204,12.365,-1.0,-1.0,,9.55,81.16,840.95,0.28,0.0,0.03,2.65,0.0,,-1.0,-1.0
12/01/2021 23:12:00.000000,39.70824,-105.01204,12.432,-1.0,-1.0,,9.71,80.79,840.95,0.21,0.0,0.1,2.703,0.0,,-1.0,-1.0
12/01/2021 23:13:00.000000,39.70824,-105.01204,12.269,-1.0,-1.0,,9.88,80.4,840.94,0.08,0.0,0.08,2.699,0.0,,-1.0,-1.0
12/01/2021 23:14:00.000000,39.70834,-105.01193,12.365,-1.0,-1.0,,10.03,80.03,840.97,0.03,0.0,0.03,2.677,0.0,,-1.0,-1.0
12/01/2021 23:15:00.000000,39.70835,-105.01192,12.36,-1.0,-1.0,,10.32,79.57,840.96,0.16,0.16,0.16,2.766,0.0,,-1.0,-1.0
12/01/2021 23:16:00.000000,39.70835,-105.01192,12.24,-1.0,-1.0,,10.44,79.2,840.97,0.36,0.0,0.07,2.72,0.0,,-1.0,-1.0
12/01/2021 23:17:00.000000,39.70835,-105.01192,12.245,-1.0,-1.0,,10.58,78.89,840.99,0.5,0.07,0.18,2.796,0.0,,-1.0,-1.0
12/01/2021 23:18:00.000000,39.70835,-105.01192,12.389,-1.0,-1.0,,10.71,78.57,840.99,0.53,0.21,0.53,3.023,0.0,,-1.0,-1.0
12/01/2021 23:19:00.000000,39.70835,-105.01192,12.259,-1.0,-1.0,,10.88,78.28,840.99,0.18,0.0,0.18,2.809,0.0,,-1.0,-1.0
12/01/2021 23:20:00.000000,39.70834,-105.01195,12.36,-1.0,-1.0,,11.03,77.97,841.0,0.77,0.12,0.66,3.116,0.0,,-1.0,-1.0
12/01/2021 23:21:00.000000,39.70836,-105.01189,12.312,-1.0,-1.0,,11.33,77.47,841.02,0.19,0.02,0.19,2.832,0.0,,-1.0,-1.0
12/01/2021 23:22:00.000000,39.70836,-105.01189,12.317,-1.0,-1.0,,11.57,77.08,841.02,0.16,0.0,0.16,2.82,0.0,,-1.0,-1.0
12/01/2021 23:23:00.000000,39.70836,-105.01189,12.322,-1.0,-1.0,,11.74,76.73,841.03,0.05,0.0,0.05,2.759,0.0,,-1.0,-1.0
12/01/2021 23:24:00.000000,39.70836,-105.01189,12.235,-1.0,-1.0,,11.97,76.33,841.02,0.88,0.0,0.22,2.873,0.0,,-1.0,-1.0
12/01/2021 23:25:00.000000,39.70836,-105.01189,12.245,-1.0,-1.0,,12.14,75.99,841.04,0.37,0.0,0.0,2.743,0.0,,-1.0,-1.0
12/01/2021 23:26:00.000000,39.70836,-105.01189,12.235,-1.0,-1.0,,12.34,75.69,841.05,0.03,0.0,0.03,2.767,0.0,,-1.0,-1.0
12/01/2021 23:27:00.000000,39.70836,-105.01189,12.24,-1.0,-1.0,,12.52,75.34,841.05,0.71,0.15,0.38,2.994,0.0,,-1.0,-1.0
12/01/2021 23:28:01.000000,39.70836,-105.01189,12.25,-1.0,-1.0,,12.66,75.11,841.03,0.33,0.0,0.12,2.835,0.0,,-1.0,-1.0
12/01/2021 23:29:00.000000,39.70836,-105.01189,12.355,-1.0,-1.0,,12.88,74.83,841.03,0.45,0.0,0.12,2.839,0.0,,-1.0,-1.0
12/01/2021 23:30:00.000000,39.70836,-105.01189,12.264,-1.0,-1.0,,13.04,74.64,841.04,0.51,0.0,0.37,2.998,0.0,,-1.0,-1.0
12/01/2021 23:31:00.000000,39.70836,-105.01189,12.331,-1.0,-1.0,,13.12,74.41,841.02,0.25,0.0,0.25,2.929,0.0,,-1.0,-1.0
12/01/2021 23:32:00.000000,39.70834,-105.01188,12.35,-1.0,-1.0,,13.25,74.19,841.03,0.43,0.08,0.28,2.952,0.0,,-1.0,-1.0
12/01/2021 23:33:00.000000,39.70834,-105.01188,12.24,-1.0,-1.0,,13.42,74.01,841.04,0.63,0.03,0.4,3.029,0.0,,-1.0,-1.0
12/01/2021 23:34:00.000000,39.70834,-105.01188,12.384,-1.0,-1.0,,13.52,73.83,841.02,0.22,0.0,0.22,2.92,0.0,,-1.0,-1.0
12/01/2021 23:35:00.000000,39.70834,-105.01188,12.355,-1.0,-1.0,,13.65,73.64,841.02,0.15,0.0,0.15,2.879,0.0,,-1.0,-1.0
12/01/2021 23:36:00.000000,39.70834,-105.01188,12.24,-1.0,-1.0,,13.72,73.51,841.02,0.62,0.3,0.6,3.164,0.0,,-1.0,-1.0
12/01/2021 23:37:00.000000,39.70834,-105.01188,12.341,-1.0,-1.0,,13.75,73.42,841.03,1.03,0.32,0.6,3.166,0.0,,-1.0,-1.0
12/01/2021 23:38:00.000000,39.70834,-105.01188,12.35,-1.0,-1.0,,13.89,73.18,841.02,1.0,0.29,0.74,3.259,0.0,,-1.0,-1.0
12/01/2021 23:39:00.000000,39.70834,-105.01188,12.235,-1.0,-1.0,,14.04,73.04,841.05,0.43,0.16,0.31,2.99,0.0,,-1.0,-1.0
12/01/2021 23:40:00.000000,39.70827,-105.01199,12.326,-1.0,-1.0,,14.13,72.89,841.05,0.12,0.0,0.12,2.874,0.0,,-1.0,-1.0
12/01/2021 23:41:00.000000,39.70827,-105.01199,12.355,-1.0,-1.0,,14.23,72.69,841.05,0.64,0.24,0.64,3.204,0.0,,-1.0,-1.0
12/01/2021 23:42:00.000000,39.70827,-105.01199,12.36,-1.0,-1.0,,14.33,72.5,841.05,1.41,0.21,0.76,3.283,0.0,,-1.0,-1.0
12/01/2021 23:43:00.000000,39.70827,-105.01199,12.24,-1.0,-1.0,,14.41,72.33,841.08,1.77,0.38,0.82,3.325,0.0,,-1.0,-1.0
12/01/2021 23:44:00.000000,39.70831,-105.01192,12.355,-1.0,-1.0,,14.53,72.15,841.09,1.22,0.48,0.82,3.328,0.0,,-1.0,-1.0
12/01/2021 23:45:00.000000,39.70832,-105.01192,12.221,-1.0,-1.0,,14.6,72.02,841.09,1.8,0.65,1.53,3.775,0.0,,-1.0,-1.0
12/01/2021 23:46:00.000000,39.70833,-105.01191,12.24,-1.0,-1.0,,14.72,71.96,841.11,1.73,0.47,1.54,3.781,0.0,,-1.0,-1.0
12/01/2021 23:47:00.000000,39.70833,-105.01191,12.326,-1.0,-1.0,,14.81,71.84,841.15,1.39,0.71,1.33,3.651,0.0,,-1.0,-1.0
12/01/2021 23:48:00.000000,39.70837,-105.01194,12.206,-1.0,-1.0,,14.85,71.67,841.17,1.17,0.28,1.17,3.555,0.0,,-1.0,-1.0
12/01/2021 23:49:00.000000,39.70829,-105.01192,12.307,-1.0,-1.0,,14.88,71.51,841.19,0.33,0.03,0.33,3.034,0.0,,-1.0,-1.0
12/01/2021 23:50:00.000000,39.70829,-105.01192,12.206,-1.0,-1.0,,14.89,71.4,841.19,1.15,0.36,1.07,3.501,0.0,,-1.0,-1.0
12/01/2021 23:51:00.000000,39.70836,-105.01192,12.288,-1.0,-1.0,,14.93,71.29,841.21,0.52,0.08,0.52,3.159,0.0,,-1.0,-1.0
12/01/2021 23:52:00.000000,39.70836,-105.01192,12.226,-1.0,-1.0,,15.05,71.21,841.22,0.87,0.14,0.63,3.228,0.0,,-1.0,-1.0
12/01/2021 23:53:00.000000,39.70833,-105.01186,12.274,-1.0,-1.0,,15.25,70.99,841.27,0.38,0.03,0.27,3.005,0.0,,-1.0,-1.0
12/01/2021 23:54:00.000000,39.70835,-105.01194,12.298,-1.0,-1.0,,15.35,70.81,841.3,0.35,0.12,0.35,3.059,0.0,,-1.0,-1.0
12/01/2021 23:55:00.000000,39.70831,-105.01196,12.23,-1.0,-1.0,,15.36,70.71,841.3,1.04,0.0,0.27,3.012,0.0,,-1.0,-1.0
12/01/2021 23:56:00.000000,39.70831,-105.01196,12.326,-1.0,-1.0,,15.27,70.61,841.3,1.3,0.1,0.8,3.349,0.0,,-1.0,-1.0
12/01/2021 23:57:00.000000,39.70831,-105.01196,12.302,-1.0,-1.0,,15.32,70.44,841.29,1.44,0.38,1.17,3.586,0.0,,-1.0,-1.0
12/01/2021 23:58:00.000000,39.70831,-105.01196,12.322,-1.0,-1.0,,15.42,70.26,841.28,0.62,0.11,0.62,3.245,0.0,,-1.0,-1.0
12/01/2021 23:59:00.000000,39.70831,-105.01196,12.293,-1.0,-1.0,,15.57,70.08,841.29,0.8,0.0,0.43,3.128,0.0,,-1.0,-1.0
12/02/2021 00:01:00.000000,39.70834,-105.01192,12.259,-1.0,-1.0,,15.89,69.8,841.32,0.82,0.31,0.55,3.205,0.0,,-1.0,-1.0
12/02/2021 00:02:00.000000,39.70834,-105.01192,12.355,-1.0,-1.0,,16.02,69.62,841.32,1.79,0.97,1.54,3.828,0.0,,-1.0,-1.0
12/02/2021 00:03:00.000000,39.70834,-105.01192,12.36,-1.0,-1.0,,16.08,69.47,841.33,1.22,0.6,1.22,3.631,0.0,,-1.0,-1.0
12/02/2021 00:04:01.000000,39.70834,-105.01192,12.413,-1.0,-1.0,,16.1,69.37,841.32,1.44,0.38,0.86,3.408,0.0,,-1.0,-1.0
12/02/2021 00:05:00.000000,39.70834,-105.01192,12.394,-1.0,-1.0,,16.07,69.31,841.32,1.39,0.58,1.23,3.643,0.0,,-1.0,-1.0
12/02/2021 00:06:00.000000,39.70834,-105.01192,12.24,-1.0,-1.0,,16.1,69.2,841.35,1.29,0.59,1.03,3.521,0.0,,-1.0,-1.0
12/02/2021 00:07:01.000000,39.70835,-105.01199,12.37,-1.0,-1.0,,16.26,68.83,841.33,1.92,0.62,1.27,3.68,0.0,,-1.0,-1.0
12/02/2021 00:08:00.000000,39.70831,-105.01194,12.379,-1.0,-1.0,,16.44,68.45,841.33,2.15,1.01,1.67,3.939,0.0,,-1.0,-1.0
12/02/2021 00:09:00.000000,39.70831,-105.01194,12.326,-1.0,-1.0,,16.58,68.24,841.31,2.23,0.82,1.94,4.111,0.0,,-1.0,-1.0
12/02/2021 00:10:00.000000,39.70832,-105.01191,12.336,-1.0,-1.0,,16.69,68.05,841.31,2.13,0.43,1.25,3.683,0.0,,-1.0,-1.0
